beta,date,month,slot,hour,charge_kwh,discharge_kwh,overlap_kwh,overlap_flag,significant_overlap_kwh,grid_kwh,emergency_kwh,end_soc_kwh,net_power_kw,total_cost
0.1,2025-02-02,2025-02,29,4.833333333333333,121.33581258734954,0.0,0.0,0,0.0,800.0712195513387,2.297926369344154,10122.123757659501,728.0148755240973,356.6809941894471
0.1,2025-02-02,2025-02,30,5.0,150.55651385344748,0.0,0.0,0,0.0,831.6342694131243,9.943011106989786,10264.954207764978,903.3390831206849,381.8886625000002
0.1,2025-02-02,2025-02,31,5.166666666666667,174.46498724933832,0.0,0.0,0,0.0,851.8758836325882,1.8090702834167018,10430.466227263021,1046.78992349603,382.16293623854926
0.1,2025-02-02,2025-02,32,5.333333333333333,222.76791228513406,0.0,0.0,0,0.0,836.9675557612651,33.747023190534875,10641.80242498951,1336.6074737108045,432.55271910416536
0.1,2025-02-02,2025-02,33,5.5,166.6949750045856,0.0,0.0,0,0.0,847.3084473414708,0.0,10799.943163645308,1000.1698500275136,314.6056264978881
0.1,2025-02-02,2025-02,34,5.666666666666667,0.028331778929332627,0.0,0.0,0,0.0,763.8276027204897,0.0,10799.970041530783,0.16999067357599576,435.9927956328555
0.1,2025-02-02,2025-02,35,5.833333333333333,0.0,154.77017090472282,0.0,0,0.0,700.7631624286105,0.0,10636.827956893301,-928.6210254283369,637.6244014937927
0.1,2025-02-02,2025-02,36,6.0,0.0,265.49008603412403,0.0,0,0.0,601.7594306325425,0.0,10356.976834206003,-1592.9405162047442,563.7282346165658
0.1,2025-02-02,2025-02,37,6.166666666666667,0.0,265.49008603412403,0.0,0,0.0,591.7621499780832,0.0,10077.125711518705,-1592.9405162047442,518.2652909508054
0.1,2025-02-02,2025-02,38,6.333333333333333,0.0,284.2011031591416,0.0,0,0.0,589.3005406738682,2.2833656810138145e-05,9777.551445013585,-1705.2066189548498,516.1684435762412
0.1,2025-02-02,2025-02,39,6.5,0.0,147.36565343421387,0.0,0,0.0,728.6467132324527,0.0,9622.214407103209,-884.1939206052832,626.7090380512326
0.1,2025-02-02,2025-02,40,6.666666666666667,0.0,4.403573331793029,0.0,0,0.0,826.833534986694,3.516225014846225,9617.572633245862,-26.421439990758177,712.8548560234328
0.1,2025-02-02,2025-02,41,6.833333333333333,0.02258781181766228,0.0,0.0,0,0.0,830.9465433158571,0.0,9617.594061925673,0.1355268709059737,692.5108491994353
0.1,2025-02-02,2025-02,42,7.0,0.022587811817662284,0.0,0.0,0,0.0,827.8260183501917,0.0,9617.615490605484,0.1355268709059737,669.8768140489751
0.1,2025-02-02,2025-02,43,7.166666666666667,1.8947806286936004e-14,0.0,0.0,0,0.0,764.8470547746149,0.0,9617.615490605484,1.1368683772161603e-13,609.736072066323
0.1,2025-02-02,2025-02,44,7.333333333333333,0.0,166.66666666666666,0.0,0,0.0,488.10666858565315,1.8033314143468049,9441.933398373907,-1000.0,380.00107013250675
0.1,2025-02-02,2025-02,45,7.5,0.0,333.3333333333333,0.0,0,0.0,260.4442400264799,5.268976640186793,9090.569213910754,-2000.0,197.8558161145928
0.1,2025-02-02,2025-02,46,7.666666666666667,0.0,500.0,0.0,0,0.0,221.02124481769218,0.0,8563.522937216025,-3000.0,190.07827054321527
0.1,2025-02-02,2025-02,47,7.833333333333333,0.0,622.0356162894824,0.0,0,0.0,221.01035070835485,0.0,7907.839826142258,-3732.2136977368946,256.7477244178958
0.1,2025-02-02,2025-02,48,8.0,0.0,788.7022829561491,0.0,0,0.0,0.0,34.12906704385099,7076.474622836915,-4732.2136977368955,199.36494513665554
0.1,2025-02-02,2025-02,49,8.166666666666666,0.0,758.8758666666665,0.0,0,0.0,0.0,0.0,6276.549222836609,-4553.2552,0.0
0.1,2025-02-02,2025-02,50,8.333333333333334,0.0,692.56625,0.0,0,0.0,0.0,0.0,5546.520295982747,-4155.3975,0.0
0.1,2025-02-02,2025-02,51,8.5,0.0,640.1275,0.0,0,0.0,0.0,0.0,4871.766665012935,-3840.7650000000003,0.0
0.1,2025-02-02,2025-02,52,8.666666666666666,0.0,586.0843,0.0,0,0.0,0.0,0.0,4253.9795687244605,-3516.5058,0.0
0.1,2025-02-02,2025-02,53,8.833333333333334,0.0,521.2029166666666,0.0,0,0.0,0.0,0.0,3704.58345546126,-3127.2174999999997,0.0
0.1,2025-02-02,2025-02,54,9.0,0.0,454.83883333333324,0.0,0,0.0,0.0,0.0,3225.141228252244,-2729.0329999999994,0.0
0.1,2025-02-02,2025-02,55,9.166666666666666,0.0,413.7835666666666,0.0,0,0.0,0.0,0.0,2788.9750519139798,-2482.7014,0.0
0.1,2025-02-02,2025-02,56,9.333333333333334,0.0,374.2824999999999,0.0,0,0.0,0.0,0.0,2394.4466557999895,-2245.6949999999997,0.0
0.1,2025-02-02,2025-02,57,9.5,0.0,288.97271666666666,0.0,0,0.0,0.0,0.0,2089.842667028934,-1733.8363,0.0
0.1,2025-02-02,2025-02,58,9.666666666666666,0.0,231.40539999999993,0.0,0,0.0,0.0,0.0,1845.9199580748248,-1388.4323999999997,0.0
0.1,2025-02-02,2025-02,59,9.833333333333334,0.0,222.36291666666676,0.0,0,0.0,0.0,0.0,1611.5288634665303,-1334.1775000000007,0.0
0.1,2025-02-02,2025-02,60,10.0,0.0,210.75953333333337,0.0,0,0.0,0.0,0.0,1389.368808824026,-1264.5572000000002,0.0
0.1,2025-02-02,2025-02,61,10.166666666666666,0.0,173.15884638487046,0.0,0,0.0,15.982868254537578,2.891568693925308,1206.8433582962248,-1038.9530783092227,29.186554401128554
0.1,2025-02-02,2025-02,62,10.333333333333334,0.0,6.492179718203867,0.0,0,0.0,87.31249646450625,71.27032381728984,1200.0,-38.95307830922321,423.65486393960737
0.1,2025-02-02,2025-02,63,10.5,155.44021729159385,0.0,0.0,0,0.0,282.0488672915938,0.0,1347.4635379898778,932.6413037495631,277.50788052819917
0.1,2025-02-02,2025-02,64,10.666666666666666,307.8874320838975,0.0,0.0,0,0.0,360.07174159705653,47.615940486840884,1639.5512024875331,1847.3245925033852,477.9230037809775
0.1,2025-02-02,2025-02,65,10.833333333333334,474.5540987505647,0.0,0.0,0,0.0,367.77691547003707,192.2409332805277,2089.752749993608,2847.3245925033884,667.8132448910194
0.1,2025-02-02,2025-02,66,11.0,641.2207654172313,0.0,0.0,0,0.0,606.9399705779232,94.80171150597482,2698.068180508102,3847.324592503388,503.9382038038551
0.1,2025-02-02,2025-02,67,11.166666666666666,807.8817237588433,0.0,0.0,0,0.0,827.2920529324656,4.634387493044528,3464.492078638376,4847.29034255306,425.8273199921225
0.1,2025-02-02,2025-02,68,11.333333333333334,833.2529227147062,0.0,0.0,0,0.0,773.9368293239876,73.7202600573853,4254.985209469593,4999.517536288237,551.5031551631882
0.1,2025-02-02,2025-02,69,11.5,833.2529227147062,0.0,0.0,0,0.0,716.0519166271322,172.2466894209074,5045.4783403008105,4999.517536288237,754.7310465456037
0.1,2025-02-02,2025-02,70,11.666666666666666,833.3103549684763,0.0,0.0,0,0.0,724.5325623894661,96.16045924567675,5836.025956151949,4999.862129810858,561.9271110876416
0.1,2025-02-02,2025-02,71,11.833333333333334,833.3333333333333,0.0,0.0,0,0.0,755.3555802973591,0.0,6626.595371194044,5000.0,334.7735931877895
0.1,2025-02-02,2025-02,72,12.0,833.3333333333333,0.0,0.0,0,0.0,735.012922724101,11.683677275898958,7417.164786236139,5000.0,349.98255044559613
0.1,2025-02-02,2025-02,73,12.166666666666666,833.3333333333333,0.0,0.0,0,0.0,726.4655441193819,84.97345588061805,8207.734201278234,5000.0,523.9715679850771
0.1,2025-02-02,2025-02,74,12.333333333333334,833.3333333333333,0.0,0.0,0,0.0,752.6747421383399,41.119841194993384,8998.303616320329,5000.0,427.6776630429688
0.1,2025-02-02,2025-02,75,12.5,713.1641870844688,0.0,0.0,0,0.0,650.4738669904391,0.0,9674.870569375136,4278.985122506813,267.5399014931676
0.1,2025-02-02,2025-02,76,12.666666666666666,546.4975342009196,0.0,0.0,0,0.0,487.927466694328,0.0,10193.323652497338,3278.985205205518,277.2403865757172
0.1,2025-02-02,2025-02,77,12.833333333333334,379.830867534253,0.0,0.0,0,0.0,312.39107422718234,86.90229330707056,10553.662852611122,2278.985205205518,618.3606134973029
0.1,2025-02-02,2025-02,78,13.0,213.16420086758635,0.0,0.0,0,0.0,132.43527201661072,126.19876218430885,10755.888169716485,1278.9852052055182,659.2973560253905
0.1,2025-02-02,2025-02,79,13.166666666666666,46.49753420091971,0.0,0.0,0,0.0,0.0,73.26871753425299,10799.99960381343,278.9852052055183,308.31476338413654
0.1,2025-02-02,2025-02,80,13.333333333333334,0.0,13.100447313578755,0.0,0,0.0,9.257825220912006,0.21756079884256074,10786.190519854115,-78.60268388147253,8.91586325759456
0.1,2025-02-02,2025-02,81,13.5,0.0,56.85267207125132,0.0,0,0.0,21.609411262082023,0.0,10726.262541583517,-341.11603242750795,18.633795331293328
0.1,2025-02-02,2025-02,82,13.666666666666666,0.0,105.30015000000003,0.0,0,0.0,0.0,0.0,10615.266437597724,-631.8009000000002,0.0
0.1,2025-02-02,2025-02,83,13.833333333333334,0.0,196.27758947037924,0.0,0,0.0,0.0,0.0,10408.371692139763,-1177.6655368222755,0.0
0.1,2025-02-02,2025-02,84,14.0,0.0,247.753581836861,0.0,0,0.0,0.0,0.0,10147.216486449961,-1486.5214910211662,0.0
0.1,2025-02-02,2025-02,85,14.166666666666666,0.0,247.75358183686103,0.0,0,0.0,0.0,0.0,9886.06128076016,-1486.5214910211662,0.0
0.1,2025-02-02,2025-02,86,14.333333333333334,0.0,247.75358183686103,0.0,0,0.0,24.201654400450785,0.0,9624.906075070357,-1486.5214910211662,24.857519234703
0.1,2025-02-02,2025-02,87,14.5,0.0,120.15373222613457,0.0,0,0.0,132.8361177738655,0.0,9498.252920668838,-720.9223933568074,144.8710700441777
0.1,2025-02-02,2025-02,88,14.666666666666666,0.0,4.848846844046818,0.0,0,0.0,301.2686031559532,0.0,9493.141787318002,-29.09308106428091,282.4694423190217
0.1,2025-02-02,2025-02,89,14.833333333333334,161.81781982261984,0.0,0.0,0,0.0,544.9056617731543,0.0,9646.655650310668,970.9069189357191,364.7598499909495
0.1,2025-02-02,2025-02,90,15.0,210.25721794790184,0.0,0.0,0,0.0,749.705163322032,0.0,9846.12316127241,1261.543307687411,494.8054077925412
0.1,2025-02-02,2025-02,91,15.166666666666666,210.25721794790167,0.0,0.0,0,0.0,994.0594509540091,0.0,10045.590672234151,1261.54330768741,717.4127057535084
0.1,2025-02-02,2025-02,92,15.333333333333334,210.25721794790135,0.0,0.0,0,0.0,1123.1596043679663,0.0,10245.058183195892,1261.5433076874083,820.8050388721098
0.1,2025-02-02,2025-02,93,15.5,210.25721794790167,0.0,0.0,0,0.0,1150.0704416109063,0.0,10444.525694157634,1261.54330768741,866.4630707096568
0.1,2025-02-02,2025-02,94,15.666666666666666,210.2572179479017,0.0,0.0,0,0.0,1028.7400863869707,0.0,10643.993205119375,1261.5433076874103,804.7833695805272
0.1,2025-02-02,2025-02,95,15.833333333333334,164.4456007618232,0.0,0.0,0,0.0,882.2986210343654,0.0,10800.0,986.6736045709391,710.6915392431813
0.1,2025-02-02,2025-02,96,16.0,1.9173831849720224e-12,0.0,0.0,0,0.0,794.0531496044456,0.0,10800.000000000002,1.1504299109832135e-11,656.7613600378369
0.1,2025-02-02,2025-02,97,16.166666666666668,0.0,0.0,0.0,0,0.0,822.3751001755793,0.0,10800.000000000002,0.0,700.581347839576
0.1,2025-02-02,2025-02,98,16.333333333333332,0.0,-0.0,-0.0,0,0.0,814.5547108673518,24.016539132648177,10800.000000000002,0.0,821.6397440810441
0.1,2025-02-02,2025-02,99,16.5,0.0,1.9173831849720225e-13,0.0,0,0.0,882.4680533885855,0.0,10800.000000000002,-1.1504299109832136e-12,796.3391713778595
0.1,2025-02-02,2025-02,100,16.666666666666668,0.0,2.157056083093525e-13,0.0,0,0.0,949.104294096468,0.0,10800.000000000002,-1.2942336498561151e-12,869.6642646805936
0.1,2025-02-02,2025-02,101,16.833333333333332,0.0,2.465206952106886e-13,0.0,0,0.0,970.9704228450985,0.0,10800.000000000002,-1.4791241712641317e-12,899.5069997236992
0.1,2025-02-02,2025-02,102,17.0,0.0,-0.0,-0.0,0,0.0,981.1418926876197,4.494373979046827,10800.000000000002,0.0,949.6193421558963
0.1,2025-02-02,2025-02,103,17.166666666666668,0.0,-0.0,-0.0,0,0.0,999.0675924025898,6.309307597410225,10800.000000000002,0.0,1004.0242858255881
0.1,2025-02-02,2025-02,104,17.333333333333332,0.0,4.31411216618705e-13,0.0,0,0.0,1040.1428898577942,0.0,10800.000000000002,-2.5884672997122302e-12,1025.7889179777567
0.1,2025-02-02,2025-02,105,17.5,0.0,5.752149554916067e-13,0.0,0,0.0,1065.1031051714126,0.0,10800.000000000002,-3.4512897329496405e-12,1039.5406306472987
0.1,2025-02-02,2025-02,106,17.666666666666668,0.0,8.6282243323741e-13,0.0,0,0.0,910.6477612862909,0.0,10800.0,-5.1769345994244605e-12,978.2178251737338
0.1,2025-02-02,2025-02,107,17.833333333333332,0.0,-0.0,-0.0,0,0.0,696.9104653560016,0.0,10800.0,0.0,858.1058559928448
0.1,2025-02-02,2025-02,108,18.0,0.0,131.6721602008314,0.0,0,0.0,550.8978897991686,0.0,10661.2053564436,-790.0329612049884,691.9828393767357
0.1,2025-02-02,2025-02,109,18.166666666666668,0.0,180.239290544994,0.0,0,0.0,568.085062544303,0.0,10471.216462451921,-1081.435743269964,707.095477348894
0.1,2025-02-02,2025-02,110,18.333333333333332,0.0,346.9059572116607,0.0,0,0.0,348.1163475572976,60.254361897708385,10105.545476228666,-2081.4357432699644,814.6574430140056
0.1,2025-02-02,2025-02,111,18.5,0.0,513.5726238783274,0.0,0,0.0,170.85085277224198,70.17897334943062,9564.192397773835,-3081.4357432699644,653.3299899821866
0.1,2025-02-02,2025-02,112,18.666666666666668,0.0,680.1996458773984,0.0,0,0.0,17.597568604136804,39.668785518464816,8847.199016236322,-4081.197875264391,278.15424125066124
0.1,2025-02-02,2025-02,113,18.833333333333332,0.0,717.2512281128071,0.0,0,0.0,0.0,3.377105220526232,8091.149837773167,-4303.507368676843,22.73804944980312
0.1,2025-02-02,2025-02,114,19.0,0.0,734.1428000000001,0.0,0,0.0,0.0,0.0,7317.29537916868,-4404.8568000000005,0.0
0.1,2025-02-02,2025-02,115,19.166666666666668,0.0,718.8030333333332,0.0,0,0.0,0.0,0.0,6559.610454378258,-4312.8182,0.0
0.1,2025-02-02,2025-02,116,19.333333333333332,0.0,688.355,0.0,0,0.0,0.0,0.0,5834.020574789856,-4130.13,0.0
0.1,2025-02-02,2025-02,117,19.5,0.0,692.516909306765,0.0,0,0.0,22.289024026568278,0.0,5104.043657593312,-4155.1014558405905,30.067893411840608
0.1,2025-02-02,2025-02,118,19.666666666666668,0.0,724.8145018221628,0.0,0,0.0,0.0,1.4844503822459737e-05,4340.022088633879,-4348.887010932977,0.00010000000000000002
0.1,2025-02-02,2025-02,119,19.833333333333332,0.0,705.315,0.0,0,0.0,0.0,0.0,3596.5547993399923,-4231.89,0.0
0.1,2025-02-02,2025-02,120,20.0,0.0,705.315,0.0,0,0.0,6.549766019646426,2.4890839803535236,2853.0875100461053,-4231.89,25.668194735606797
0.1,2025-02-02,2025-02,121,20.166666666666668,0.0,642.0395029421286,0.0,0,0.0,40.436121979181394,24.700425078690046,2176.318451012937,-3852.2370176527716,219.6772514793264
0.1,2025-02-02,2025-02,122,20.333333333333332,0.0,475.3848773063409,0.0,0,0.0,200.91617897679342,13.418943716865613,1675.2187918503612,-2852.309263838046,361.5198997201968
0.1,2025-02-02,2025-02,123,20.5,0.0,308.73377393779305,0.0,0,0.0,398.60601111704153,7.775231611832055,1349.7848197627086,-1852.4026436267584,610.3751224346368
0.1,2025-02-02,2025-02,124,20.666666666666668,0.0,142.0671072711264,0.0,0,0.0,544.6680995923465,32.49914313652707,1200.0329399066327,-852.4026436267584,864.5784805551928
0.1,2025-02-02,2025-02,125,20.833333333333332,0.0,0.0016614801550578996,0.0,0,0.0,665.7321229871084,29.5962155327365,1200.0311885527735,-0.009968880930347397,759.357158847318
0.1,2025-02-02,2025-02,126,21.0,0.0,-0.0,-0.0,0,0.0,718.7275632123719,0.0,1200.0311885527735,0.0,651.7421543209789
0.1,2025-02-02,2025-02,127,21.166666666666668,0.0,0.0,0.0,0,0.0,752.6562196937608,0.0,1200.0311885527735,0.0,705.3141434750233
0.1,2025-02-02,2025-02,128,21.333333333333332,0.0,0.0,0.0,0,0.0,732.6816238091462,0.0,1200.0311885527735,0.0,686.595949671551
0.1,2025-02-02,2025-02,129,21.5,0.0,0.0,0.0,0,0.0,727.502972819776,0.0,1200.0311885527735,0.0,718.1181844704009
0.1,2025-02-02,2025-02,130,21.666666666666668,0.0,0.014250834763703818,0.0,0,0.0,648.3654475155514,15.326801649684892,1200.0161668539695,-0.08550500858222292,562.8895774551509
0.1,2025-02-02,2025-02,131,21.833333333333332,0.0,-0.0,-0.0,0,0.0,532.6369978924054,34.114668774261304,1200.0161668539695,0.0,295.98123284834634
0.1,2025-02-02,2025-02,132,22.0,0.0,0.0,0.0,0,0.0,520.0587566203819,16.362910046284696,1200.0161668539695,0.0,232.26290911411172
0.1,2025-02-02,2025-02,133,22.166666666666668,0.0,0.0,0.0,0,0.0,510.1493794203907,28.79043724627593,1200.0161668539695,0.0,285.7115638766933
0.1,2025-02-02,2025-02,134,22.333333333333332,0.0,0.0,0.0,0,0.0,481.58696593138484,60.00970073528174,1200.0161668539695,0.0,328.1305701413517
0.1,2025-02-02,2025-02,135,22.5,0.0,0.0,0.0,0,0.0,521.1184363727405,25.43223029392618,1200.0161668539695,0.0,271.36983547081667
0.1,2025-02-02,2025-02,136,22.666666666666668,0.0,0.0,0.0,0,0.0,585.7479901003852,0.0,1200.0161668539695,0.0,248.41572260157335
0.1,2025-02-02,2025-02,137,22.833333333333332,0.0,0.0,0.0,0,0.0,612.1626350317487,0.0,1200.0161668539695,0.0,259.3733084629519
0.1,2025-02-02,2025-02,138,23.0,0.0,0.0,0.0,0,0.0,580.5908254018431,0.0,1200.0161668539695,0.0,246.63498263070295
0.1,2025-02-02,2025-02,139,23.166666666666668,0.0,0.0,0.0,0,0.0,583.1575711188475,0.0,1200.0161668539695,0.0,247.25881015439134
0.1,2025-02-02,2025-02,140,23.333333333333332,0.0,0.0,0.0,0,0.0,603.1032699388744,0.0,1200.0161668539695,0.0,254.50957991420498
0.1,2025-02-02,2025-02,141,23.5,0.0,0.0,0.0,0,0.0,548.5630543943198,0.0,1200.0161668539695,0.0,232.5907350631916
0.1,2025-02-02,2025-02,142,23.666666666666668,0.0,0.01344457303731022,0.0,0,0.0,561.96428891098,1.8477165159825915,1200.0019950296473,-0.08066743822386133,243.9607464137604
0.1,2025-02-02,2025-02,143,23.833333333333332,0.0,0.0018926513055400043,0.0,0,0.0,626.6592186875166,4.6772684752104775e-05,1200.0,-0.011355907833240026,267.95958191078205
0.1,2025-02-03,2025-02,0,0.0,166.66477401536113,0.0,0.0,0,0.0,737.8228040775622,0.0,1358.1120874817364,999.9886440921669,313.4271271721484
0.1,2025-02-03,2025-02,1,0.16666666666666666,333.3314406820184,0.0,0.0,0,0.0,888.1331137161275,4.729393632557617,1674.3380579718828,1999.9886440921105,387.0506447575997
0.1,2025-02-03,2025-02,2,0.3333333333333333,369.0587408109753,0.0,0.0,0,0.0,951.6422047916902,27.036536019284938,2024.4579213788086,2214.352444865852,463.9655433587363
0.1,2025-02-03,2025-02,3,0.5,369.0587408109748,0.0,0.0,0,0.0,933.8095002755729,27.666873868735195,2374.577784785734,2214.352444865849,458.01986110134317
0.1,2025-02-03,2025-02,4,0.6666666666666666,369.05874081097505,0.0,0.0,0,0.0,919.0678789450453,25.303095199263055,2724.6976481926595,2214.3524448658504,446.5686508954551
0.1,2025-02-03,2025-02,5,0.8333333333333334,363.72458502665535,0.0,0.0,0,0.0,933.9058211677136,13.378763858941682,3069.7570870978016,2182.3475101599324,428.8426459381478
0.1,2025-02-03,2025-02,6,1.0,374.3928965952917,0.0,0.0,0,0.0,950.6317193968869,0.0,3424.937375006508,2246.3573795717502,409.8173342319979
0.1,2025-02-03,2025-02,7,1.1666666666666667,369.0587408109746,0.0,0.0,0,0.0,961.7768935068889,0.0,3775.057238413433,2214.3524448658477,413.75641958666364
0.1,2025-02-03,2025-02,8,1.3333333333333333,369.05874081097556,0.0,0.0,0,0.0,978.0529517718669,6.869122372441893,4125.177101820359,2214.3524448658536,433.20534537902125
0.1,2025-02-03,2025-02,9,1.5,369.0587408109746,0.0,0.0,0,0.0,1007.3188120081576,0.0,4475.296965227284,2214.3524448658477,434.3558717379176
0.1,2025-02-03,2025-02,10,1.6666666666666667,369.0587408109746,0.0,0.0,0,0.0,999.1273442153358,0.0,4825.416828634209,2214.3524448658477,432.92187824850504
0.1,2025-02-03,2025-02,11,1.8333333333333333,329.3779416494649,0.0,0.0,0,0.0,955.2537513961655,12.44252358663266,5137.892180623313,1976.2676498967894,438.6297518178736
0.1,2025-02-03,2025-02,12,2.0,391.94766839424574,0.0,0.0,0,0.0,934.3491399778254,104.41661174975366,5509.726387338775,2351.6860103654744,625.2463429133268
0.1,2025-02-03,2025-02,13,2.1666666666666665,327.2365639955794,0.0,0.0,0,0.0,953.8191328125785,13.492647849667549,5820.170250112819,1963.4193839734764,441.6024976791402
0.1,2025-02-03,2025-02,14,2.3333333333333335,366.75443988991117,0.0,0.0,0,0.0,997.1594398899111,0.0,6168.104061722249,2200.5266393394672,435.4595273999242
0.1,2025-02-03,2025-02,15,2.5,418.3766513300019,0.0,0.0,0,0.0,1032.9121846633352,0.0,6565.011003133325,2510.2599079800116,449.11021789161816
0.1,2025-02-03,2025-02,16,2.6666666666666665,380.6591796066477,0.0,0.0,0,0.0,1060.1585193109543,0.0,6926.136009075763,2283.9550776398864,459.57871812129866
0.1,2025-02-03,2025-02,17,2.8333333333333335,369.05874081097426,0.0,0.0,0,0.0,1060.8710177192042,0.0,7276.255872482688,2214.352444865846,462.22150242025725
0.1,2025-02-03,2025-02,18,3.0,349.7656379971272,0.0,0.0,0,0.0,1012.6328042126956,1.2107837844315554,7608.0726914825445,2098.5938279827633,445.5735726991849
0.1,2025-02-03,2025-02,19,3.1666666666666665,299.3612318033814,0.0,0.0,0,0.0,973.6609636104056,5.828834859642427,7892.0716921782405,1796.1673908202883,438.3261257798568
0.1,2025-02-03,2025-02,20,3.3333333333333335,325.27482419925934,0.0,0.0,0,0.0,982.3604156286362,11.267741903956335,8200.654485172396,1951.648945195556,452.4573389146508
0.1,2025-02-03,2025-02,21,3.5,385.3269063594331,0.0,0.0,0,0.0,1026.407756359433,0.0,8566.207685525063,2311.961438156599,446.7952963432612
0.1,2025-02-03,2025-02,22,3.6666666666666665,405.2563255907462,0.0,0.0,0,0.0,1052.3689255907461,0.0,8950.667593042326,2431.537953544477,458.83285155756533
0.1,2025-02-03,2025-02,23,3.8333333333333335,243.68133472161912,0.0,0.0,0,0.0,872.3219566434926,51.262711411459804,9181.844005339382,1462.0880083297147,494.1166278982066
0.1,2025-02-03,2025-02,24,4.0,126.75493512937807,0.0,0.0,0,0.0,812.6812215794688,3.5494968832425826,9302.0942952421,760.5296107762684,365.4716735086995
0.1,2025-02-03,2025-02,25,4.166666666666667,127.21709963326714,0.0,0.0,0,0.0,833.6244996332672,0.0,9422.783032890608,763.3025977996028,365.87779288904096
0.1,2025-02-03,2025-02,26,4.333333333333333,158.67491231052784,0.0,0.0,0,0.0,865.5869193204131,9.262992990114668,9573.315272019236,952.0494738631671,397.9539822958585
0.1,2025-02-03,2025-02,27,4.5,158.67491231052784,0.0,0.0,0,0.0,826.7269790061156,2.1826333044122355,9723.847511147864,952.0494738631671,367.9753159305281
0.1,2025-02-03,2025-02,28,4.666666666666667,177.65707977809166,0.0,0.0,0,0.0,821.5672297780916,0.0,9892.387815513766,1065.94247866855,363.2970290078721
0.1,2025-02-03,2025-02,29,4.833333333333333,199.37555691623072,0.0,0.0,0,0.0,856.3855569162307,0.0,10081.532076399713,1196.2533414973843,376.3814522646834
0.1,2025-02-03,2025-02,30,5.0,187.66037588800666,0.0,0.0,0,0.0,834.7516140555665,10.825528499106753,10259.562340710547,1125.96225532804,385.1513818635917
