day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,updates,variant,seed,model_used,known_price,corrected,update_schedule
116,2025-04-27,4,2,49990.1509399885,49990.1509399885,2583.151265040849,220,18839.614487304993,15260.087734717044,420.3042691080705,1200.0,1200.0,29994.076343775218,0.0,0.0,15152.868274843768,45146.94461861898,0,2.273736754432321e-13,9.094947017729282e-13,0.0032962090335786,0,selected,mean,gru,False,True,0
117,2025-04-28,4,2,51951.60393090896,51951.60393090896,7420.426821522299,250,12956.117498930604,10381.36943920768,175.31537604166715,1200.0,1325.6508165845628,31322.684242647723,0.0,0.0,47970.01236990767,79292.69661255539,0,2.273736754432321e-13,4.547473508864641e-13,0.0031983749940991,0,selected,mean,gru,False,True,0
118,2025-04-29,4,2,56892.338865330064,56892.338865330064,890.1621356621107,20,17691.599769435332,14242.097777504336,6899.7852923945065,1325.6508165845628,1423.537522960432,33484.72849618173,0.0,0.0,6172.04764283144,39656.77613901316,0,2.273736754432321e-13,9.094947017729282e-13,0.0032609580084681,0,selected,mean,gru,False,True,0
119,2025-04-30,4,2,51572.89392105365,51572.89392105365,410.7408720768224,80,18700.441071887453,15348.541038893229,374.8803268029072,1423.537522960432,1200.0,31057.022584588747,0.0,0.0,2084.3067648992287,33141.329349487976,0,2.273736754432321e-13,9.094947017729282e-13,0.0037801669677719,0,selected,mean,gru,False,True,0
120,2025-05-01,5,2,49115.367662241435,49115.367662241435,6477.048808957451,330,18261.017089540423,14791.423842527738,1111.4444241861977,1200.0,1200.0,29568.436483908634,0.0,0.0,35672.90020847785,65241.33669238648,0,2.273736754432321e-13,9.094947017729282e-13,0.0034142079530283,0,selected,mean,gru,False,True,0
121,2025-05-02,5,2,25368.46351214544,25368.46351214544,3269.551309508159,260,13062.728657688922,10580.810212728027,11865.776293359377,1200.0,1200.0,12484.295618878,0.0,0.0,16270.307198185805,28754.6028170638,0,1.1368683772161605e-13,8.668621376273222e-13,0.0033582500182092,0,selected,mean,gru,False,True,0
122,2025-05-03,5,2,25744.465569343098,25744.465569343098,2142.0032444939757,220,13207.673894508443,10698.21585455184,16509.83912388047,1200.0,1200.0,12730.582463696755,0.0,0.0,10247.670420850844,22978.252884547597,0,2.273736754432321e-13,8.526512829121202e-13,0.0031386249465867,0,selected,mean,gru,False,True,0
123,2025-05-04,5,2,52282.6097436275,52282.6097436275,2945.74309871673,220,18272.21880235146,14778.716466354885,0.1831730143230743,1200.0,1224.2008483886718,31322.118733955245,0.0,0.0,15473.58415851961,46795.70289247485,0,2.273736754432321e-13,9.094947017729282e-13,0.0032957920338958,0,selected,mean,gru,False,True,0
124,2025-05-05,5,2,54375.522661974406,54375.522661974406,4598.247768605753,250,19128.92147240194,15516.207156195374,285.0493143735915,1224.2008483886718,1200.0,32152.41304884561,0.0,0.0,27835.653411129293,59988.06645997491,0,2.273736754432321e-13,9.083844787483033e-13,0.0033972499659284,0,selected,mean,gru,False,True,0
125,2025-05-06,5,2,53111.23764721258,53111.23764721258,3626.3778180956137,310,19961.493773945986,16168.80995689625,74.84928159179628,1200.0,1200.0,31846.659290041694,0.0,0.0,18854.64867887443,50701.30796891613,0,2.273736754432321e-13,9.094947017729282e-13,0.0032634589588269,0,selected,mean,gru,False,True,0
126,2025-05-07,5,2,52763.26148480251,52763.26148480251,5939.669980610433,240,18349.77439646988,14852.112888495096,137.42400743815188,1200.0,1212.449302939453,31320.29870553273,0.0,0.0,37180.63229929493,68500.93100482765,0,2.273736754432321e-13,9.094947017729282e-13,0.0032532910117879,0,selected,mean,gru,False,True,0
127,2025-05-08,5,2,54706.62317972873,54706.62317972873,4208.928491822658,120,16238.584516640763,13164.457831124528,14.912586035156435,1212.449302939453,1200.0,33998.21038860764,0.0,0.0,27770.45352467843,61768.66391328606,0,2.273736754432321e-13,7.958078640513122e-13,0.0033918750705197,0,selected,mean,gru,False,True,0
128,2025-05-09,5,2,27241.97979213573,27241.97979213573,659.7784318164855,80,13593.449711589948,10667.75561842969,16476.67828079196,1200.0,1581.0429421757456,14011.752110222373,0.0,0.0,3411.4141543487303,17423.166264571104,0,2.273736754432321e-13,7.958078640513122e-13,0.0030907499603927,0,selected,mean,gru,False,True,0
129,2025-05-10,5,2,27154.831701618492,27154.831701618492,360.8083333746757,130,13028.102303228256,10839.22704542527,13205.719493856848,1581.0429421757456,1262.749409053096,14171.952254319884,0.0,0.0,1070.6458806544426,15242.598134974329,0,2.273736754432321e-13,7.958078640513122e-13,0.0032607909524813,0,selected,mean,gru,False,True,0
130,2025-05-11,5,2,57221.35788840715,57221.35788840715,1946.2442236520608,90,18629.61445748673,15146.462178712034,200.37074995117268,1262.749409053096,1200.0,34635.18571810201,0.0,0.0,12737.454560622036,47372.64027872405,0,2.273736754432321e-13,9.094947017729282e-13,0.0033569170627743,0,selected,mean,gru,False,True,0
131,2025-05-12,5,2,56928.01794848619,56928.01794848619,853.3050543906234,40,17839.358206502784,14295.46090653874,2306.230469579437,1200.0,1371.5769341427952,34312.193350723486,0.0,0.0,5741.997409211603,40054.19075993509,0,2.273736754432321e-13,8.846257060213247e-13,0.0034684999845921,0,selected,mean,gru,False,True,0
132,2025-05-13,5,2,54630.41824660344,54630.41824660344,2162.581965837954,50,17436.562560361774,13967.460540596168,194.6854260091153,1371.5769341427952,1545.0826378059894,33561.71248767245,0.0,0.0,14635.776486907123,48197.48897457958,0,2.273736754432321e-13,8.748557434046235e-13,0.0034039589809253,0,selected,mean,gru,False,True,0
133,2025-05-14,5,2,56465.62177768984,56465.62177768984,316.4426724475909,60,18975.42109219674,15676.937535877603,469.43211048496846,1545.0826378059894,1204.1421364746093,34322.36151920592,0.0,0.0,1764.0465810623757,36086.4081002683,0,2.273736754432321e-13,9.094947017729282e-13,0.0031802089652046,0,selected,mean,gru,False,True,0
134,2025-05-15,5,2,55559.6193225691,55559.6193225691,1312.1733093543285,110,19851.026874304756,16041.991677222006,297.6991515073478,1204.1421364746093,1245.6311264355468,33748.48909257829,0.0,0.0,8143.35906775949,41891.84816033778,0,2.273736754432321e-13,9.094947017729282e-13,0.0036886660382151,0,selected,mean,gru,False,True,0
135,2025-05-16,5,2,26660.580273816675,26660.580273816675,574.0210014241574,160,12475.655160863957,10146.348694091796,22189.78827513534,1245.6311264355468,1200.0,13832.077202426724,0.0,0.0,1367.551991904107,15199.629194330832,0,1.1368683772161605e-13,9.094947017729282e-13,0.0032087500439956,0,selected,mean,gru,False,True,0
136,2025-05-17,5,2,26423.10600503286,26423.10600503286,886.0762384904533,70,12780.258744266765,10352.009582856084,14432.133998779298,1200.0,1200.0,13483.248889314527,0.0,0.0,5277.262014957871,18760.510904272396,0,1.1368683772161605e-13,8.952838470577262e-13,0.0033430409384891,0,selected,mean,gru,False,True,0
137,2025-05-18,5,2,57377.803883529006,57377.803883529006,207.83467718912735,100,19903.872247680356,16034.635905883788,40.23411892157011,1200.0,1297.222905263672,34854.41855448121,0.0,0.0,494.8977024835922,35349.31625696481,0,2.273736754432321e-13,8.526512829121202e-13,0.003425791976042,0,selected,mean,gru,False,True,0
138,2025-05-19,5,2,54510.2519286694,54510.2519286694,492.5760293570961,90,18556.79533347479,15118.504834851889,4049.3209094035874,1297.222905263672,1200.0,33035.01106916554,0.0,0.0,2716.9097752366015,35751.92084440214,0,2.273736754432321e-13,9.023892744153272e-13,0.003189375041984,0,selected,mean,gru,False,True,0
139,2025-05-20,5,2,52667.07245418761,52667.07245418761,4686.950804035845,170,14805.775360578496,11992.678042068585,13.53112304687511,1200.0,1200.0,32315.591520212813,0.0,0.0,30317.56123927123,62633.15275948404,0,2.273736754432321e-13,5.684341886080801e-13,0.0036894580116495,0,selected,mean,gru,False,True,0
140,2025-05-21,5,2,56427.21767779927,56427.21767779927,1512.2881505261455,110,17781.25076598026,14402.813120444009,3198.4528994558314,1200.0,1200.0,33987.491295646876,0.0,0.0,9549.223896907317,43536.715192554184,0,2.273736754432321e-13,8.846257060213247e-13,0.0032306250650435,0,selected,mean,gru,False,True,0
141,2025-05-22,5,2,52939.00884014885,52939.00884014885,1308.0119386794713,30,17851.924303278574,14432.22470689344,10.690365776514112,1200.0,1230.926643069119,32530.60140326388,0.0,0.0,9001.04252311466,41531.643926378536,0,2.273736754432321e-13,8.526512829121202e-13,0.0032380420016124,0,selected,mean,gru,False,True,0
142,2025-05-23,5,2,26089.100878168552,26089.100878168552,632.8064374493389,70,12686.981526402602,10024.250744321494,17638.22765020345,1230.926643069119,1511.153634252026,13393.460105092145,0.0,0.0,3173.774117553934,16567.234222646075,0,2.273736754432321e-13,7.958078640513122e-13,0.0032179589616134,0,selected,mean,gru,False,True,0
143,2025-05-24,5,2,26197.923035385575,26197.923035385575,249.80181716174167,70,12303.853435450674,10160.31522060681,20549.685254370117,1511.153634252026,1295.382592150065,13532.696317294776,0.0,0.0,1119.132004389283,14651.82832168406,0,2.273736754432321e-13,6.821210263296962e-13,0.0030829580500721,0,selected,mean,gru,False,True,0
144,2025-05-25,5,2,53335.80728261064,53335.80728261064,1503.4451077623692,100,17760.30001503846,14351.853066570313,2885.795258571521,1295.382592150065,1333.1491983843318,32028.142158796752,0.0,0.0,9480.024348267863,41508.16650706463,0,2.273736754432321e-13,8.881784197001252e-13,0.003570833010599,0,selected,mean,gru,False,True,0
145,2025-05-26,5,2,50023.49619676973,50023.49619676973,6984.461458228109,220,12044.375107802854,9762.778939198242,146.52853639322973,1333.1491983843318,1325.5546407421873,31008.227266700513,0.0,0.0,44411.7153956468,75419.94266234731,0,2.273736754432321e-13,4.547473508864641e-13,0.0035652909427881,0,selected,mean,gru,False,True,0
146,2025-05-27,5,2,56943.69652440956,56943.69652440956,115.74403076399662,60,18592.57467733008,15172.98466530534,4249.483243148816,1325.5546407421873,1200.0,34349.259612335685,0.0,0.0,635.5655882052635,34984.825200540945,0,4.547473508864641e-13,9.094947017729282e-13,0.0035521249519661,0,selected,mean,gru,False,True,0
147,2025-05-28,5,2,53023.62552256055,53023.62552256055,2615.914907426646,70,16908.480371209636,13550.225677631948,7.461636409505331,1200.0,1361.8260256087244,32414.83475357472,0.0,0.0,17616.456100637606,50031.290854212326,0,2.273736754432321e-13,8.100187187665142e-13,0.0032533750636503,0,selected,mean,gru,False,True,0
148,2025-05-29,5,2,52869.144083964,52869.144083964,4355.096724880233,180,16457.09028369138,13456.317038860816,113.3440640136722,1361.8260256087244,1221.7439044189457,32198.81449194394,0.0,0.0,28444.452607990417,60643.26709993435,0,2.273736754432321e-13,6.821210263296962e-13,0.0031597500201314,0,selected,mean,gru,False,True,0
149,2025-05-30,5,2,26043.793235251345,26043.793235251345,461.25918983723705,70,12824.10060060181,10380.759083791503,17465.47764161161,1221.7439044189457,1229.2576851922383,13295.788185855372,0.0,0.0,2255.4679618001037,15551.256147655477,0,1.1368683772161605e-13,8.881784197001252e-13,0.0033362499671056,0,selected,mean,gru,False,True,0
150,2025-05-31,5,2,26378.596930271524,26378.596930271524,627.0649809621598,80,12771.207852545796,10308.18156146948,16153.454070157368,1229.2576851922383,1269.8096841840277,13566.417951324038,0.0,0.0,2870.970211729851,16437.388163053893,0,2.273736754432321e-13,8.526512829121202e-13,0.0033380830427631,0,selected,mean,gru,False,True,0
151,2025-06-01,6,2,54012.6714730879,54012.6714730879,19017.284875036097,770,9799.707856477751,8000.592079512606,6.014271158854285,1269.8096841840277,1200.0,32761.928983372334,0.0,0.0,104803.0847974678,137565.01378084012,0,2.273736754432321e-13,4.547473508864641e-13,0.0035109160235151,0,selected,mean,gru,False,True,0
152,2025-06-02,6,2,61332.21299912017,61332.21299912017,11351.90340730353,370,17842.34565709035,14452.29998224318,653.2632815765384,1200.0,1200.0,36712.23173561989,0.0,0.0,68110.3731181256,104822.60485374548,0,2.273736754432321e-13,9.094947017729282e-13,0.0036156249698251,0,selected,mean,gru,False,True,0
153,2025-06-03,6,2,60045.04737467965,60045.04737467965,11042.741962886434,430,15239.065811751305,12343.643307518556,0.0,1200.0,1200.0,36586.21204505957,0.0,0.0,65647.03343452729,102233.24547958684,0,2.273736754432321e-13,9.094947017729282e-13,0.0034124159719794,0,selected,mean,gru,False,True,0
154,2025-06-04,6,2,61595.087443575445,61595.087443575445,11001.296677204611,390,15532.227916386324,12581.104612272924,0.0,1200.0,1200.0,36920.99383488974,0.0,0.0,67277.8023055177,104198.79614040744,0,2.273736754432321e-13,6.821210263296962e-13,0.0037908749654889,0,selected,mean,gru,False,True,0
155,2025-06-05,6,2,61683.12272880696,61683.12272880696,12543.469746001234,410,16196.181358639607,13118.906900498076,0.0,1200.0,1200.0,37214.69963694576,0.0,0.0,74241.1030609205,111455.80269786624,0,2.273736754432321e-13,9.094947017729282e-13,0.0034629999427124,0,selected,mean,gru,False,True,0
156,2025-06-06,6,2,27667.791947244128,27667.791947244128,7791.216320919875,480,12829.439657003515,10391.84612217285,2166.419333333338,1200.0,1200.0,14231.942160354649,0.0,0.0,41611.24471376964,55843.18687412429,0,1.1368683772161605e-13,9.094947017729282e-13,0.0031713750213384,0,selected,mean,gru,False,True,0
157,2025-06-07,6,2,28427.43702895553,28427.43702895553,5865.413426910536,460,12872.941697540738,10427.082775008,720.4783666666631,1200.0,1200.0,14916.327349503836,0.0,0.0,29217.72997552291,44134.05732502675,0,1.1368683772161605e-13,8.242295734817162e-13,0.0031433750409632,0,selected,mean,gru,False,True,0
158,2025-06-08,6,2,75444.23892848875,75444.23892848875,784.036445480139,230,18496.805809701924,14982.41270585857,7528.95900345886,1200.0,1200.0,46212.28672191054,0.0,0.0,3775.120289357696,49987.40701126823,0,2.273736754432321e-13,9.094947017729282e-13,0.003660500049591,0,selected,mean,gru,False,True,0
159,2025-06-09,6,2,68095.02278774756,68095.02278774756,6367.754462989578,160,17475.162434492355,14154.881571938808,209.7836548502611,1200.0,1200.0,42073.487473978945,0.0,0.0,42989.89522116406,85063.38269514301,0,2.273736754432321e-13,9.094947017729282e-13,0.0036302499938756,0,selected,mean,gru,False,True,0
160,2025-06-10,6,2,72047.00919856555,72047.00919856555,3496.3466883032143,200,20276.687673754794,16424.11701574138,72.34099552201872,1200.0,1200.0,44546.10956508099,0.0,0.0,22215.27621044268,66761.38577552367,0,2.273736754432321e-13,8.739675649849232e-13,0.0033835000358521,0,selected,mean,gru,False,True,0
161,2025-06-11,6,2,74418.1861491939,74418.1861491939,6285.000363909958,280,21094.8763905009,16943.724302078837,467.5881080151479,1200.0,1359.0284158076531,45645.44084118341,0.0,0.0,37929.67687331492,83575.11771449832,0,2.273736754432321e-13,8.348877145181177e-13,0.0034510000841692,0,selected,mean,gru,False,True,0
162,2025-06-12,6,2,76083.71801781768,76083.71801781768,1533.2655460683595,100,21655.467759278905,17579.301178645794,1088.4255499196,1359.0284158076531,1316.392533996672,47119.185808597365,0.0,0.0,10215.523464928185,57334.70927352556,0,2.273736754432321e-13,9.094947017729282e-13,0.0034648749278858,0,selected,mean,gru,False,True,0
163,2025-06-13,6,2,34222.178360815065,34222.178360815065,145.65505834049543,40,13897.637035951364,11216.904684229492,3341.7873674336884,1316.392533996672,1361.0384394312423,19749.03382931409,0.0,0.0,654.5840914655972,20403.617920779685,0,1.1368683772161605e-13,9.094947017729282e-13,0.0032483339309692,0,selected,mean,gru,False,True,0
164,2025-06-14,6,2,34110.83754797506,34110.83754797506,373.29910238346434,80,13517.579567581435,11076.605390855875,5849.819723632962,1361.0384394312423,1219.520727081344,19484.329993316023,0.0,0.0,1199.123895262254,20683.453888578275,0,1.1368683772161605e-13,8.526512829121202e-13,0.0033402920234948,0,selected,mean,gru,False,True,0
165,2025-06-15,6,2,70369.87785263645,70369.87785263645,4353.538460303783,180,18883.57531585057,15298.288347541273,511.1550112976082,1219.520727081344,1216.6403474121091,43406.243646102914,0.0,0.0,28860.705656715218,72266.94930281813,0,2.273736754432321e-13,7.958078640513122e-13,0.0034424579935148,0,selected,mean,gru,False,True,0
166,2025-06-16,6,2,72018.63355511182,72018.63355511182,5010.674183689897,240,20557.413548870984,16493.584060572797,271.4254338368736,1216.6403474121091,1392.1080296484372,44216.6010723483,0.0,0.0,31949.72412216634,76166.32519451465,0,2.273736754432321e-13,8.419931418757187e-13,0.0034452499821782,0,selected,mean,gru,False,True,0
167,2025-06-17,6,2,73835.17759314647,73835.17759314647,4717.460375918394,180,20635.625734341127,16865.676897942285,145.67791599934947,1392.1080296484372,1224.5301928417969,45457.86190390901,0.0,0.0,31058.26770032152,76516.12960423053,0,2.273736754432321e-13,8.881784197001252e-13,0.003354417043738,0,selected,mean,gru,False,True,0
168,2025-06-18,6,2,78450.22870177266,78450.22870177266,114.73229023795466,40,20728.28700937822,16701.713727844726,3609.99681047712,1224.5301928417969,1322.528803676939,48743.0331764199,0.0,0.0,777.1697861929406,49520.202962612835,0,2.273736754432321e-13,9.094947017729282e-13,0.0039153749821707,0,selected,mean,gru,False,True,0
169,2025-06-19,6,2,73641.68380941711,73641.68380941711,398.2710859846349,140,22683.62344118361,18430.30145567871,1527.1287098968571,1322.528803676939,1259.6771722102862,45468.7253805579,0.0,0.0,2195.3473489978924,47664.0727295558,0,2.273736754432321e-13,9.094947017729282e-13,0.0034944999497383,0,selected,mean,gru,False,True,0
170,2025-06-20,6,2,33150.876914466084,33150.876914466084,54.864648623695146,20,13000.13925799375,10583.822253964196,8388.84370906023,1259.6771722102862,1200.0,19036.594236951667,0.0,0.0,117.23568727913012,19153.8299242308,0,2.273736754432321e-13,8.526512829121202e-13,0.0030784580158069,0,selected,mean,gru,False,True,0
