policy_id,label,date,month,total_cost,planned_cost,emergency_cost,planned_kwh,emergency_kwh
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-10,9,41973.1480558863,39878.7482188594,2094.39983702694,64395.683869104,420.578274815369
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-11,9,42002.5647604221,42002.5647604221,0,67727.7748505513,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-12,9,18385.7916467977,18385.7916467977,0,33100.9173327565,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-13,9,18593.5480250282,18593.5480250282,0,33398.5539783168,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-14,9,39863.4345353168,39863.4345353168,0,63754.481064898,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-15,9,42294.3364193171,42294.3364193171,0,68141.4339524881,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-16,9,41976.9375687229,41976.9375687229,0,67233.1622183343,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-17,9,41175.5709657593,41175.5709657593,0,66384.9080508642,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-18,9,41494.6774990955,41494.6774990955,0,66558.6338298552,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-19,9,18532.6873510123,18532.6873510123,0,33786.3267811578,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-20,9,18423.9905292732,18423.9905292732,0,33213.8946847011,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-21,9,43161.6944676152,43161.6944676152,0,68721.3280592353,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-22,9,40595.2072253108,40595.2072253108,0,65215.2377145137,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-23,9,43006.983173161,43006.3793535883,0.60381957267183,68773.2825816122,0.0901223242793776
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-24,9,43096.8659089139,43096.8659089139,0,68954.5451763338,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-25,9,42218.2325040165,42218.2325040165,0,67181.1167387769,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-26,9,19168.3420178547,19168.3420178547,0,34702.1076948806,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-27,9,18844.2057198246,18844.2057198246,0,33903.2858717325,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-28,9,43940.8607771828,43498.1731868768,442.68759030603,69449.7126933443,92.782656695638
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-29,9,44287.8526756914,44287.8526756914,0,70669.3268123055,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-30,9,44541.0405860361,44541.0405860361,0,70548.7157182799,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-01,10,45141.8965486793,45141.8965486793,0,71913.6202988396,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-02,10,39408.6099813147,39408.6099813147,0,62687.019776022,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-03,10,17274.1752003252,17274.1752003252,0,31305.9642533532,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-04,10,18133.3341686262,18133.3341686262,0,32120.0055158622,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-05,10,42288.6632113791,42288.6632113791,0,66828.2731487645,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-06,10,42473.6914679065,42473.6914679065,0,67522.7933810733,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-07,10,42768.2286671393,42768.2286671393,0,68099.7055776907,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-08,10,39810.8854742606,39810.8854742606,0,64984.4881795647,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-09,10,39260.1980303057,39260.1980303057,0,64854.4426656037,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-10,10,16834.519734293,16834.519734293,0,32448.6841140837,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-11,10,17245.6969107526,17245.6969107526,0,32816.3402109403,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-12,10,41318.8536705106,41318.8536705106,0,67269.7864056304,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-13,10,40945.8717962141,40945.871796214,0,67215.0541584072,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-14,10,40538.2132479134,40538.2132479134,0,66456.586848002,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-15,10,41720.2164414868,41720.2164414868,0,68058.2507555877,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-16,10,42764.5493992619,42109.4119056688,655.137493593119,68537.1302502059,93.9130581412154
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-17,10,17963.0383237459,17963.0383237459,0,33918.3252759657,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-18,10,17197.021306969,17197.021306969,0,32241.9648457524,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-19,10,42015.4809458998,42015.4809458998,0,68322.974183063,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-20,10,44021.3526002113,44021.3526002113,0,71072.368470679,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-21,10,44667.634389213,44667.634389213,0,72069.3774323008,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-22,10,44411.0047026949,44411.0047026949,0,72046.8142960039,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-23,10,44529.6150657612,44529.6150657612,0,71702.5863663998,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-24,10,17290.6104080376,17290.6104080376,0,32926.9123346736,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-25,10,17631.278030893,17631.278030893,0,33419.2139808309,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-26,10,44422.7254976492,44422.7254976492,0,71694.187813154,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-27,10,44127.3654092408,44127.3654092408,0,71450.5080896843,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-28,10,44453.5584430735,44453.5584430735,0,71876.78663689,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-29,10,44769.6939182004,44769.6939182004,0,72072.6268683037,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-30,10,46448.279662446,46448.279662446,0,74993.8042585331,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-10-31,10,18594.0953309786,18594.0953309786,0,34892.8625512316,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-01,11,17094.1398777178,17094.1398777178,0,32029.146410177,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-02,11,47689.127391832,43746.9736312104,3942.15376062158,71033.667371739,800.861115235096
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-03,11,44814.0630170753,44814.0630170753,0,72521.167872965,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-04,11,45253.5185385328,44642.191196604,611.327341928805,72350.5272492727,94.3442739592313
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-05,11,45339.3849758036,45339.3849758036,0,73273.7340645175,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-06,11,52560.2043882004,44735.4225710688,7824.7818171316,72411.1105561708,1612.63944707295
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-07,11,17858.6608638245,17858.6608638245,0,33801.2985305275,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-08,11,17685.5024030354,17685.5024030354,0,33807.2996763508,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-09,11,46426.2697121419,46426.2697121419,0,74778.4337062968,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-10,11,50141.196578084,47149.1484803003,2992.04809778373,76243.816893408,584.654507965113
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-11,11,48305.8736736382,48305.8736736382,0,77378.7571505216,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-12,11,47792.1219452035,47764.7329890509,27.3889561525959,76748.4943451573,6.25390025176296
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-13,11,47687.7582934555,47687.7582934555,0,76294.4154502765,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-14,11,18422.0488357607,18422.0488357607,0,34359.2639718737,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-15,11,18240.6841250892,18240.6841250892,0,34186.1654191065,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-16,11,49408.4519134663,49408.4519134663,0,78981.0748307248,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-17,11,50430.2159522395,50430.2159522395,0,80341.4081741462,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-18,11,49187.6008056788,49187.6008056788,0,78265.647631735,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-19,11,51399.9627630809,49731.9260454909,1668.03671758998,79433.1978009599,345.860811966432
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-20,11,50289.4686839145,50289.4686839145,0,80087.4433259529,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-21,11,18931.8170563012,18931.8170563012,0,35283.1945882548,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-22,11,19078.1261315172,19078.1261315172,0,35698.8234643238,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-23,11,51897.5722270221,51897.5722270221,0,82285.2097950712,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-24,11,51210.316405723,51150.3807347197,59.9356710033695,81171.1615901785,12.7958307009756
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-25,11,51124.1945281063,51124.1945281063,0,81326.4458009905,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-26,11,52176.0466790574,52024.5170930825,151.52958597488,82547.7736520813,32.3504666897695
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-27,11,51471.8224331299,51471.8224331299,0,81717.3240079645,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-28,11,19587.4859314315,19587.4859314315,0,36298.9154579538,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-29,11,19884.2774383629,19884.2774383629,0,37133.4672391524,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-11-30,11,53715.2269246458,53715.2269246458,0,85253.7472552476,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-01,12,71498.443271759,54325.7921403645,17172.6511313945,85902.7604868648,3533.31636656986
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,12,65841.3875506437,57395.2209990969,8446.16655154687,89769.6814870755,1737.60675081568
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-03,12,58631.6798246723,58631.6798246723,0,91364.6350534274,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-04,12,61798.6280966557,58801.229214696,2997.39888195965,92274.8990692144,612.569069301897
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-05,12,24217.2889845966,24217.2889845966,0,44770.910140579,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-06,12,25250.0284806262,25250.0284806262,0,46637.4270371523,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-07,12,57531.7930656239,57141.2446509712,390.548414652655,89587.7917814496,74.9158857452205
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-08,12,62602.0368335155,62602.0368335155,0,97904.5883866187,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-09,12,61628.1333208651,61628.1333208651,0,95998.6167515086,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-10,12,61194.9908920809,61194.9908920809,0,95719.566574629,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-11,12,60709.7139800905,60709.7139800905,0,95167.0683914443,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-12,12,27303.1263522002,27303.1263522002,0,51534.2108027214,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-13,12,28126.1143627018,28126.1143627018,0,53197.7410584281,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-14,12,61654.5456950734,61654.5456950734,0,95800.1039975006,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-15,12,61348.0045729198,61348.0045729198,0,95634.7161064206,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-16,12,61313.7191611237,61313.7191611237,0,95398.1929358971,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-17,12,61117.7380091268,61117.7380091268,0,95825.5238094498,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-18,12,60587.0304956308,59753.6953278948,833.335167736047,93780.5527439816,169.394281479022
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-19,12,27573.1151627744,27573.1151627744,0,51624.2644769209,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-20,12,27851.0910604108,27851.0910604108,0,52282.3333631017,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,12,61836.499637613,61836.499637613,0,96193.3242043922,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-22,12,62070.6915225768,62070.6915225768,0,96853.2348066553,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-23,12,61675.144687015,61675.144687015,0,96010.5771207881,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-24,12,60243.7476460722,60243.7476460722,0,94586.1707012194,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-25,12,60657.6681680859,60576.2970234306,81.3711446553103,94826.9494696801,17.3721487308519
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-26,12,27352.5938309503,27352.5938309503,0,51232.8088084395,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-27,12,27585.3929888058,27585.3929888058,0,51676.6431024747,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-28,12,61636.9797634043,61569.2368046434,67.7429587608828,95887.1703199741,11.6627285462482
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-29,12,61232.6492037719,61232.6492037719,0,95435.826532269,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-30,12,60461.490256758,60461.490256758,0,94710.1690693227,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-31,12,59957.8189377712,59957.8189377712,0,93945.1884531254,0
