scenario,strategy,analysis_label,date,day_index,month,quarter,planned_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_purchase_kwh,final_purchase_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_kwh,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,active_slots,emergency_slots,nonidle_reversals,charge_episodes,discharge_episodes,power_tv_kw,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,load_kwh,pv_kwh,net_load_kwh,load_peak_kw,net_load_peak_kw,mean_settlement_price_yuan_per_kwh,mean_external_dynamic_price_yuan_per_kwh,balance_max_abs_kwh,soc_equation_max_abs_kwh
2,exp008_final,frozen_trajectory_rescoring,2025-04-02,91,4,2,37574.6567628,0,0,7531.93345005,45106.5902128,62284.6705636,62284.6705636,0,0,1464.41782963,1703.46502207,19086.7081606,17476.4201894,36563.12835,1.52204190118,105,15,6,4,5,97447.9469408,1852.34911549,1537.8259806,1200,10531.3062439,117986.62945,57551.29405,60435.3354,6730.1456,5529.4444,0.766197222222,0.772320138889,2.27373675443e-13,8.38440428197e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-03,92,4,2,39005.3547182,0,0,0,39005.3547182,64714.7090588,64714.7090588,0,0,0,7145.16060591,18353.3264996,16647.3083133,35000.634813,1.45663741837,97,0,8,4,6,89754.2678791,1537.8259806,1401.51656737,1401.51656737,10800,117884.4561,62020.9258333,55863.5302667,6769.6013,5552.9499,0.766197222222,0.764463888889,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-04,93,4,2,13911.7331172,0,0,0,13911.7331172,28259.8538934,28259.8538934,0,0,0,19621.9315452,14253.4758628,12046.3557646,26299.8316274,1.09250034988,100,0,8,4,5,59530.347112,1401.51656737,2225.57715064,1401.51656737,10800,71735.7518167,65304.9495667,6430.80225,3917.1456,3021.02,0.766197222222,0.559502777778,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-05,94,4,2,13190.5656811,0,0,1779.80405913,14970.3697402,26843.7221074,26843.7221074,0,0,312.930805719,14344.8808795,13005.7138445,12238.0567941,25243.7706386,1.05159783492,110,2,8,4,5,55598.0991888,2225.57715064,1663.83611944,1200,10800,72602.7425667,60558.6275833,12044.1149833,3931.66,3305.13,0.766197222222,0.575528472222,1.13686837722e-13,4.54747350886e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-06,95,4,2,37556.6536695,0,0,0,37556.6536695,62133.5906085,62133.5906085,0,0,0,5844.12658159,17891.0516127,16011.6638525,33902.7154651,1.41044656182,98,0,6,4,8,82556.3848339,1663.83611944,1759.00233469,1663.83611944,10800,117205.430583,62795.3543167,54410.0762667,6763.27,5273.1861,0.766197222222,0.755686805556,2.27373675443e-13,8.881784197e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-07,96,4,2,36629.7524374,0,0,20.3896820952,36650.1421195,61095.4365327,61095.4365327,0,0,4.54950812241,5715.56751632,18605.4297293,16463.7304881,35069.1602174,1.45853983941,107,2,8,5,6,97494.1956768,1759.00233469,2055.36706334,1759.00233469,10800,117015.142033,63772.42275,53242.7192833,6828.7119,5291.4636,0.766197222222,0.751715972222,2.27373675443e-13,8.81072992343e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-08,97,4,2,36749.988665,0,0,263.520875588,37013.5095406,61561.2827774,61561.2827774,0,0,56.1831749332,5761.85487673,19644.8302305,18142.4127716,37787.243002,1.57335435566,117,3,8,4,4,81812.932608,2055.36706334,1568.30719299,1200,10800,117713.290267,63360.09665,54353.1936167,6699.2279,5555.5215,0.766197222222,0.751915972222,4.54747350886e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-09,98,4,2,37334.1901825,0,0,133.621646517,37467.811829,62024.3007664,62024.3007664,0,0,26.6060978355,1223.02158468,19090.7513827,17397.1771198,36487.9285026,1.5187213265,127,2,8,4,7,96390.08746,1568.30719299,1341.149325,1341.149325,10800,117677.522533,58543.2115167,59134.3110167,6736.99,5423.1895,0.766197222222,0.766270833333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-10,99,4,2,37242.2493128,0,0,35.3814052666,37277.6307181,61905.7343813,61905.7343813,0,0,16.1007532499,5478.62706429,18860.3422628,16877.7720925,35738.1143553,1.48680106587,115,1,8,5,6,83782.6917454,1341.149325,1442.9071447,1341.149325,10800,117668.700683,63208.0627833,54460.6379,6855.2097,5309.4066,0.766197222222,0.758027083333,2.84217094304e-13,8.77520278664e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-11,100,4,2,13607.4073503,0,0,0,13607.4073503,27687.9416318,27687.9416318,0,0,0,20349.7335323,13888.9897363,11867.4318034,25756.4215396,1.07023433672,111,0,8,4,5,56074.2912862,1442.9071447,2109.78824249,1442.9071447,10800,72091.99675,66775.3465833,5316.65016667,4037.65,2958.92,0.766197222222,0.551478472222,1.13686837722e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-12,101,4,2,13111.2606151,0,0,0.317311305375,13111.5779264,26593.365957,26593.365957,0,0,0.145789710717,16580.8015583,12369.3254361,11381.7757977,23751.1012338,0.988834065085,108,1,8,5,7,51742.307105,2109.78824249,1846.91557919,1308.47255051,10800,71957.1757667,62932.0152167,9025.16055,3976.12,3430.32,0.766197222222,0.563867361111,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-13,102,4,2,35649.8716492,0,0,48.3868710787,35698.2585203,59490.195932,59490.195932,0,0,17.7716031256,2925.41473277,19962.4861073,17656.2917883,37618.7778956,1.56456011884,121,2,8,6,7,96766.253797,1846.91557919,2173.62704228,1698.90813962,10800,117283.0622,63006.7037167,54276.3584833,6693.9151,5402.1328,0.766197222222,0.756254861111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-14,103,4,2,34839.8231889,0,0,80.7142265793,34920.5374154,58077.0504743,58077.0504743,0,0,37.083264841,4388.29328831,18105.9971351,16908.1884843,35014.1856194,1.45831886038,105,4,8,7,8,80322.6120883,2173.62704228,1527.68854629,1527.68854629,10800,117901.372683,65373.3408833,52528.0318,6671.9435,5269.4792,0.766197222222,0.746597222222,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-15,104,4,2,35858.5719725,0,0,51.640095998,35910.2120685,60238.4157957,60238.4157957,0,0,14.3106820003,7160.59044137,18426.7532894,15474.0460863,33900.7993757,1.40800957639,107,1,7,4,5,77658.2625443,1527.68854629,2697.7648788,1488.39902449,10800,117056.905167,66917.4763333,50139.4288333,6608.09,5358.5229,0.766197222222,0.738532638889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-16,105,4,2,35317.7744639,0,0,9.54233885278,35327.3168028,59180.2871426,59180.2871426,0,0,4.35922286559,1749.02009002,18424.1307627,16768.0964372,35192.2271999,1.46474128019,125,1,8,5,8,84829.9084072,2697.7648788,2501.30442546,1742.08995681,10800,117924.885067,62145.2931167,55779.59195,6685.7564,5019.7968,0.766197222222,0.762354166667,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-17,106,4,2,35253.3302538,0,0,0,35253.3302538,58856.056109,58856.056109,0,0,0,4197.7519916,17880.5911192,16090.6293518,33971.2204709,1.41350128054,107,0,8,4,5,79228.5466375,2501.30442546,2503.31000043,1312.48689189,10800,117487.042633,64618.7002833,52868.34235,6827.5423,5068.782,0.766197222222,0.747767361111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-18,107,4,2,12150.8750681,0,0,0,12150.8750681,25039.2217443,25039.2217443,0,0,0,17900.0898214,12531.8281945,11746.8134548,24278.6416493,1.01129019546,98,0,7,3,12,56989.8384559,2503.31000043,2009.81751376,1544.72842361,10800,71490.16935,65136.0521667,6354.11718333,3994.77,2858.9231,0.766197222222,0.559420138889,1.13686837722e-13,8.5975671027e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-19,108,4,2,12410.0936818,0,0,162.222688566,12572.3163704,25510.8295394,25510.8295394,0,0,54.5503833873,17459.4478129,12646.0160441,11324.7631842,23970.7792284,0.997267197891,107,2,8,5,6,54969.2733508,2009.81751376,2069.53318031,1696.42414129,10800,71905.41535,65120.7361,6784.67925,3916.12,3429.12,0.766197222222,0.557976388889,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-20,109,4,2,34649.9214547,0,0,0,34649.9214547,58371.0900961,58371.0900961,0,0,0,4536.97516295,19054.9957527,17178.625703,36233.6214557,1.50770906858,119,0,8,4,7,92389.0329024,2069.53318031,2038.82796441,1757.85392223,10800,117197.81635,65240.0714667,51957.7448833,6792.02,5118.2252,0.766197222222,0.745438888889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-21,110,4,2,34279.6847202,0,0,30.7533433204,34310.4380635,57767.9580909,57767.9580909,0,0,14.0278319914,7634.12305648,17636.7463329,16005.7938498,33642.5401827,1.40013644942,104,3,6,5,4,89583.2616584,2038.82796441,1898.92653418,1652.52225358,10800,118481.637883,69964.7275,48516.9103833,6857.4023,4784.2622,0.766197222222,0.733952083333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-22,111,4,2,33830.9791643,0,0,403.096723274,34234.0758875,56781.8093504,56781.8093504,0,0,104.15492864,2524.07237913,18628.0238731,16419.0612899,35047.085163,1.45747105681,116,6,8,6,7,94387.3660927,1898.92653418,2263.81141896,1819.77040307,10800,117811.001017,65658.0717,52152.9293167,6745.3697,4964.2357,0.766197222222,0.750958333333,2.27373675443e-13,7.97584220891e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-23,112,4,2,33889.5964337,0,0,0,33889.5964337,57274.1181184,57274.1181184,0,0,0,4355.78977584,18058.2916624,16539.8800366,34598.171699,1.44025683633,115,0,8,4,6,91144.9401589,2263.81141896,1960.84672995,1564.60222286,10800,118030.514767,66630.59805,51399.9167167,6759.7251,4988.9386,0.766197222222,0.7479125,2.27373675443e-13,8.81072992343e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-24,113,4,2,33821.1373008,0,0,0,33821.1373008,56834.5719988,56834.5719988,0,0,0,7938.07127517,17984.0135551,16177.6195314,34161.6330865,1.42141006547,118,0,8,4,4,94180.9301038,1960.84672995,1969.27174191,1711.31788002,10800,117497.779667,70407.6729667,47090.1067,6821.3307,5025.7648,0.766197222222,0.736184722222,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-25,114,4,2,11781.7842207,0,0,0,11781.7842207,24819.259489,24819.259489,0,0,0,21893.5212159,12180.1697093,11254.7890862,23434.9587955,0.975779705684,91,0,8,4,9,58818.4635756,1969.27174191,1660.80594679,1285.33384353,10800,71763.3212,69762.96355,2000.35765,3864.97,2941.25,0.766197222222,0.540691666667,1.13686837722e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-26,115,4,2,11700.9413624,0,0,1925.05690765,13625.99827,24802.1041217,24802.1041217,0,0,393.17947681,23940.2150191,12398.9629138,11214.0879677,23613.0508815,0.982640652053,98,4,6,4,5,49186.4274007,1660.80594679,1602.80835639,1200,10800,72100.9243667,72030.7307333,70.1936333333,4037.34,3346.82,0.766197222222,0.537804861111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-27,116,4,2,32745.3669875,0,0,959.797998445,33705.1649859,55356.0143511,55356.0143511,0,0,212.864411919,4900.97858461,18966.0645192,16871.6355241,35837.7000433,1.49071058369,109,10,6,3,6,77893.2565357,1602.80835639,1811.33162605,1358.40908966,10800,117032.522533,68459.05135,48573.4711833,6958.0721,4927.5191,0.766197222222,0.733782638889,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-28,117,4,2,32561.5109785,0,0,21037.2931351,53598.8041135,54289.7281561,54289.7281561,0,0,3445.58555203,241.26718888,14520.393058,13648.3138554,28168.7069134,1.17341001569,110,26,8,4,5,75472.7820762,1811.33162605,1200,1200,10620.0448706,117537.3008,60915.3334833,56621.9673167,6733.06,5010.9542,0.766197222222,0.766052083333,2.27373675443e-13,7.95807864051e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-29,118,4,2,34769.6861028,0,0,24.3126185337,34793.9987213,58373.3085246,58373.3085246,0,0,6.45410632696,7998.53226327,17884.7324827,14936.7158317,32821.4483145,1.36298449695,113,1,8,4,6,85843.3389876,1200,2422.26606617,1200,10800,117252.758717,69819.545,47433.2137167,6742.0744,4849.4237,0.766197222222,0.730382638889,2.27373675443e-13,8.66862137627e-13
2,exp008_final,frozen_trajectory_rescoring,2025-04-30,119,4,2,33110.2979724,0,0,125.345905602,33235.643878,55666.6656218,55666.6656218,0,0,36.3140242537,6585.40153873,16722.3339247,15861.6102508,32583.9441755,1.35765850621,102,4,8,6,5,89834.1960917,2422.26606617,1566.85971488,1388.1408093,10800,117682.880717,69426.0262833,48256.8544333,6649.8942,4763.0357,0.766197222222,0.729442361111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-01,120,5,2,32283.111869,0,0,13281.9964023,45565.1082713,53856.2756149,53856.2756149,0,0,2507.63127549,3831.84439139,18687.1738325,17166.4901335,35853.6639659,1.49263663001,108,20,6,3,3,90853.7166561,1566.85971488,1200,1200,10800,120364.583917,69353.2051167,51011.3788,6698.4213,5306.9852,0.766197222222,0.747326388889,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-02,121,5,2,13697.6716939,0,0,5977.03279383,19674.7044877,27262.3987532,27262.3987532,0,0,1306.70213606,12425.0873486,13702.285642,11848.5921847,25550.8778267,1.06202676349,95,18,8,5,7,55691.0099239,1200,1709.61674364,1200,10800,74761.0267333,60470.70665,14290.3200833,4037.2752,3489.56,0.766197222222,0.586951388889,1.13686837722e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-03,122,5,2,13998.1267796,0,0,3319.50786713,17317.6346467,27890.0088285,27890.0088285,0,0,603.389638165,18250.1040019,12907.8542315,11531.7314167,24439.5856483,1.01670741405,78,7,8,5,10,57429.8127143,1709.61674364,1799.57025271,1200,10800,74894.8492833,66027.6776333,8867.17165,3969.5171,3576.17,0.766197222222,0.569824305556,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-04,123,5,2,34798.9773904,0,0,852.30131523,35651.2787057,57063.5408661,57063.5408661,0,0,165.224989569,3802.89155787,17085.0227822,15393.8158177,32478.8386,1.35144926592,100,6,8,4,8,85435.8133232,1799.57025271,1781.3393913,1355.67296922,10800,120670.084233,68935.4169,51734.6673333,6661.7452,5046.1684,0.766197222222,0.746128472222,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-05,124,5,2,35646.3606094,0,0,393.917827247,36040.2784366,58230.3759337,58230.3759337,0,0,74.0999832549,1477.98781756,19559.910126,17809.4288266,37369.3389525,1.55537276475,128,6,6,4,4,83830.5971417,1781.3393913,1564.71313297,1200,10800,120612.163867,65536.1570667,55076.0068,6978.6702,5658.2886,0.766197222222,0.760461111111,2.27373675443e-13,8.95283847058e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-06,125,5,2,35028.8820575,0,0,1158.43113043,36187.313188,57278.9858121,57278.9858121,0,0,252.057293172,2285.9014201,19576.5166371,17201.4573186,36777.9739558,1.52932676811,116,8,8,6,4,87500.834416,1564.71313297,2004.69943363,1546.32670615,10800,121017.1901,68147.1077333,52870.0823667,6705.06,5279.8461,0.766197222222,0.753236111111,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-07,126,5,2,36787.1476135,0,0,1179.98898528,37967.1365988,60520.8593357,60520.8593357,0,0,230.641733401,4026.87455441,18322.6304115,16665.8498468,34988.4802583,1.4562384028,119,7,8,4,7,94329.5502808,2004.69943363,1819.72466195,1200,10800,121160.215017,66092.3690667,55067.84595,6722.44,5531.5237,0.766197222222,0.758729166667,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-08,127,5,2,37657.4609613,0,0,32.3305706149,37689.7915319,60466.9785558,60466.9785558,0,0,5.42777529777,1450.92477678,18601.9347564,15406.965602,34008.9003584,1.41198802193,126,2,8,5,7,89245.465799,1819.72466195,3226.70176533,1819.72466195,10800,120445.477383,64618.9649833,55826.5124,6745.9356,5278.6294,0.766197222222,0.761659027778,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-09,128,5,2,15018.833122,0,0,0,15018.833122,27634.0568823,27634.0568823,0,0,0,18011.4725545,11681.49453,10558.2960522,22239.7905823,0.925477500086,89,0,8,4,10,46827.144806,3226.70176533,3179.3192771,1526.77011439,10800,74253.82545,65754.4396,8499.38585,3944.2,3376.6729,0.766197222222,0.566738194444,2.27373675443e-13,8.79296635503e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-10,129,5,2,14905.0883046,0,0,159.937472289,15065.0257769,27430.4571393,27430.4571393,0,0,37.4635664708,14392.610503,11784.7580309,10830.4931114,22615.2511423,0.941514385573,90,2,8,4,12,49694.6672888,3179.3192771,2942.98025428,1701.38592939,10800,74647.98705,62526.9417667,12121.0452833,4059.8774,3508.15,0.766197222222,0.575307638889,2.27373675443e-13,8.31335000839e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-11,130,5,2,36603.030963,0,0,337.943277416,36940.9742404,58892.2542584,58892.2542584,0,0,66.6556862534,3038.00636279,15275.9804505,14839.155952,30115.1364025,1.2555796376,109,3,6,3,6,78716.1457224,2942.98025428,1793.20398148,1793.20398148,10800,120743.090417,65259.0113333,55484.0790833,6810.1725,5165.37,0.766197222222,0.760781944444,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-12,131,5,2,37391.6552476,0,0,86.4308231105,37478.0860707,60930.0716229,60930.0716229,0,0,39.7620867017,6239.58471235,15982.4397563,13183.3859924,29165.8257487,1.21078261092,94,3,6,5,7,85346.5212802,1793.20398148,3058.96863732,1793.20398148,10800,120448.603617,68517.4083833,51931.1952333,6688.1596,5236.4059,0.766197222222,0.751788194444,2.27373675443e-13,8.45545855555e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-13,132,5,2,36498.7782683,0,0,0,36498.7782683,58846.2925275,58846.2925275,0,0,0,3420.42849128,17489.3852239,15192.7339543,32682.1191782,1.35860147425,105,0,6,4,5,82298.644232,3058.96863732,3636.30856549,2154.4083731,10800,120269.6316,67140.4188333,53129.2127667,6792.9639,5128.8491,0.766197222222,0.756445833333,2.27373675443e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-14,133,5,2,35384.596244,0,0,18.0032432246,35402.5994872,56371.3023724,56371.3023724,0,0,8.17935119124,3342.80093747,14846.3792033,14823.8472006,29670.2264039,1.23792578889,109,2,4,5,8,77471.999595,3636.30856549,2095.11360549,2095.11360549,10800,120592.005267,67577.8564833,53014.1487833,6741.5507,5218.7995,0.766197222222,0.747551388889,2.55795384874e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-15,134,5,2,36679.1364894,0,0,480.376890895,37159.5133803,59081.8416386,59081.8416386,0,0,129.994619045,3471.80256525,17910.9583103,14935.9829012,32846.9412115,1.36398897312,113,8,8,5,8,90869.052049,2095.11360549,3343.03225282,2095.11360549,10800,119598.309817,66833.2515333,52765.0582833,6694.68,5019.1591,0.766197222222,0.752777083333,2.27373675443e-13,8.98836560737e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-16,135,5,2,14271.7625576,0,0,147.170777973,14418.9333356,26640.8179992,26640.8179992,0,0,32.3673389892,23028.4730193,11608.6112801,10679.4054946,22288.0167746,0.927915726726,87,2,6,5,5,48596.1444513,3343.03225282,3098.84608136,1904.00437693,10800,74681.34475,71965.8382167,2715.50653333,3979.47,3564.3905,0.766197222222,0.545385416667,1.13686837722e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-17,136,5,2,14862.6141126,0,0,392.018433572,15254.6325462,27832.8941283,27832.8941283,0,0,84.7022126971,15707.9329907,12436.2387253,10675.3744583,23111.6131837,0.96045352877,96,3,7,4,4,44731.1744122,3098.84608136,3644.06532948,1727.20210493,10800,75274.5304333,64825.73135,10448.7990833,3978.2882,3636.98,0.766197222222,0.573415972222,1.27897692437e-13,9.09494701773e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-18,137,5,2,35502.6426758,0,0,39.843338851,35542.4860146,56871.9389638,56871.9389638,0,0,18.3409142278,1664.32081463,16754.2128421,15204.4218787,31958.6347208,1.33005457401,122,2,7,5,7,90873.4852912,3644.06532948,3511.63934388,2476.98059761,10800,120687.037,67010.8689,53676.1681,6709.39,5031.42,0.766197222222,0.75068125,2.27373675443e-13,8.52651282912e-13
2,exp008_final,frozen_trajectory_rescoring,2025-05-19,138,5,2,35176.9201454,0,0,385.77486776,35562.6950132,56712.7736686,56712.7736686,0,0,58.8515668494,8084.86787607,15939.7034532,14768.1626438,30707.866097,1.27869752967,109,2,8,5,6,84371.6512656,3511.63934388,3066.35951572,1961.52422435,10800,120072.387983,72557.1714333,47515.21655,6801.6883,5402.02,0.766197222222,0.731759722222,2.27373675443e-13,9.09494701773e-13
