scenario,strategy,date,stress_group,nominal_tail_fraction
2,exp008_final,2025-12-14,high_net_load,0.2
2,exp008_final,2025-12-15,high_net_load,0.2
2,exp008_final,2025-12-16,high_net_load,0.2
2,exp008_final,2025-12-17,high_net_load,0.2
2,exp008_final,2025-12-18,high_net_load,0.2
2,exp008_final,2025-12-21,high_net_load,0.2
2,exp008_final,2025-12-22,high_net_load,0.2
2,exp008_final,2025-12-23,high_net_load,0.2
2,exp008_final,2025-12-24,high_net_load,0.2
2,exp008_final,2025-12-25,high_net_load,0.2
2,exp008_final,2025-12-28,high_net_load,0.2
2,exp008_final,2025-12-29,high_net_load,0.2
2,exp008_final,2025-12-30,high_net_load,0.2
2,exp008_final,2025-12-31,high_net_load,0.2
2,exp008_final,2025-02-02,high_load,0.3
2,exp008_final,2025-02-03,high_load,0.3
2,exp008_final,2025-02-04,high_load,0.3
2,exp008_final,2025-02-05,high_load,0.3
2,exp008_final,2025-02-06,high_load,0.3
2,exp008_final,2025-02-09,high_load,0.3
2,exp008_final,2025-02-10,high_load,0.3
2,exp008_final,2025-02-11,high_load,0.3
2,exp008_final,2025-02-19,high_load,0.3
2,exp008_final,2025-06-01,high_load,0.3
2,exp008_final,2025-06-02,high_load,0.3
2,exp008_final,2025-06-03,high_load,0.3
2,exp008_final,2025-06-04,high_load,0.3
2,exp008_final,2025-06-05,high_load,0.3
2,exp008_final,2025-06-08,high_load,0.3
2,exp008_final,2025-06-09,high_load,0.3
2,exp008_final,2025-06-10,high_load,0.3
2,exp008_final,2025-06-11,high_load,0.3
2,exp008_final,2025-06-12,high_load,0.3
2,exp008_final,2025-06-15,high_load,0.3
2,exp008_final,2025-06-16,high_load,0.3
2,exp008_final,2025-06-17,high_load,0.3
2,exp008_final,2025-06-18,high_load,0.3
2,exp008_final,2025-06-19,high_load,0.3
2,exp008_final,2025-06-22,high_load,0.3
2,exp008_final,2025-06-23,high_load,0.3
2,exp008_final,2025-06-24,high_load,0.3
2,exp008_final,2025-06-25,high_load,0.3
2,exp008_final,2025-06-26,high_load,0.3
2,exp008_final,2025-06-29,high_load,0.3
2,exp008_final,2025-06-30,high_load,0.3
2,exp008_final,2025-07-01,high_load,0.3
2,exp008_final,2025-07-02,high_load,0.3
2,exp008_final,2025-07-03,high_load,0.3
2,exp008_final,2025-07-06,high_load,0.3
2,exp008_final,2025-07-07,high_load,0.3
2,exp008_final,2025-07-08,high_load,0.3
2,exp008_final,2025-07-09,high_load,0.3
2,exp008_final,2025-07-10,high_load,0.3
2,exp008_final,2025-07-13,high_load,0.3
2,exp008_final,2025-07-14,high_load,0.3
2,exp008_final,2025-07-15,high_load,0.3
2,exp008_final,2025-07-16,high_load,0.3
2,exp008_final,2025-07-17,high_load,0.3
2,exp008_final,2025-07-20,high_load,0.3
2,exp008_final,2025-07-21,high_load,0.3
2,exp008_final,2025-07-22,high_load,0.3
2,exp008_final,2025-07-23,high_load,0.3
2,exp008_final,2025-07-24,high_load,0.3
2,exp008_final,2025-07-27,high_load,0.3
2,exp008_final,2025-07-28,high_load,0.3
2,exp008_final,2025-07-29,high_load,0.3
2,exp008_final,2025-07-30,high_load,0.3
2,exp008_final,2025-07-31,high_load,0.3
2,exp008_final,2025-08-03,high_load,0.3
2,exp008_final,2025-08-04,high_load,0.3
2,exp008_final,2025-08-05,high_load,0.3
2,exp008_final,2025-08-06,high_load,0.3
2,exp008_final,2025-08-07,high_load,0.3
2,exp008_final,2025-08-10,high_load,0.3
2,exp008_final,2025-08-11,high_load,0.3
2,exp008_final,2025-08-12,high_load,0.3
2,exp008_final,2025-08-13,high_load,0.3
2,exp008_final,2025-08-14,high_load,0.3
2,exp008_final,2025-08-17,high_load,0.3
2,exp008_final,2025-08-18,high_load,0.3
2,exp008_final,2025-08-19,high_load,0.3
2,exp008_final,2025-08-20,high_load,0.3
2,exp008_final,2025-08-21,high_load,0.3
2,exp008_final,2025-08-24,high_load,0.3
2,exp008_final,2025-08-25,high_load,0.3
2,exp008_final,2025-08-26,high_load,0.3
2,exp008_final,2025-08-27,high_load,0.3
2,exp008_final,2025-08-28,high_load,0.3
2,exp008_final,2025-08-31,high_load,0.3
2,exp008_final,2025-09-02,high_load,0.3
2,exp008_final,2025-09-16,high_load,0.3
2,exp008_final,2025-12-01,high_load,0.3
2,exp008_final,2025-12-02,high_load,0.3
2,exp008_final,2025-12-03,high_load,0.3
2,exp008_final,2025-12-04,high_load,0.3
2,exp008_final,2025-12-07,high_load,0.3
2,exp008_final,2025-12-08,high_load,0.3
2,exp008_final,2025-12-09,high_load,0.3
2,exp008_final,2025-12-10,high_load,0.3
2,exp008_final,2025-12-11,high_load,0.3
2,exp008_final,2025-12-14,high_load,0.3
2,exp008_final,2025-12-15,high_load,0.3
2,exp008_final,2025-12-16,high_load,0.3
2,exp008_final,2025-12-17,high_load,0.3
2,exp008_final,2025-12-18,high_load,0.3
2,exp008_final,2025-12-21,high_load,0.3
2,exp008_final,2025-12-22,high_load,0.3
2,exp008_final,2025-12-23,high_load,0.3
2,exp008_final,2025-12-24,high_load,0.3
2,exp008_final,2025-12-25,high_load,0.3
2,exp008_final,2025-12-28,high_load,0.3
2,exp008_final,2025-12-29,high_load,0.3
2,exp008_final,2025-12-30,high_load,0.3
2,exp008_final,2025-12-31,high_load,0.3
2,exp008_final,2025-02-01,low_pv,0.3
2,exp008_final,2025-02-02,low_pv,0.3
2,exp008_final,2025-02-03,low_pv,0.3
2,exp008_final,2025-02-04,low_pv,0.3
2,exp008_final,2025-02-05,low_pv,0.3
2,exp008_final,2025-02-06,low_pv,0.3
2,exp008_final,2025-02-07,low_pv,0.3
2,exp008_final,2025-02-08,low_pv,0.3
2,exp008_final,2025-02-09,low_pv,0.3
2,exp008_final,2025-02-10,low_pv,0.3
2,exp008_final,2025-02-11,low_pv,0.3
2,exp008_final,2025-02-12,low_pv,0.3
2,exp008_final,2025-02-13,low_pv,0.3
2,exp008_final,2025-02-14,low_pv,0.3
2,exp008_final,2025-02-15,low_pv,0.3
2,exp008_final,2025-02-16,low_pv,0.3
2,exp008_final,2025-02-17,low_pv,0.3
2,exp008_final,2025-02-18,low_pv,0.3
2,exp008_final,2025-02-19,low_pv,0.3
2,exp008_final,2025-02-20,low_pv,0.3
2,exp008_final,2025-02-21,low_pv,0.3
2,exp008_final,2025-02-22,low_pv,0.3
2,exp008_final,2025-02-23,low_pv,0.3
2,exp008_final,2025-03-01,low_pv,0.3
2,exp008_final,2025-03-02,low_pv,0.3
2,exp008_final,2025-03-03,low_pv,0.3
2,exp008_final,2025-03-04,low_pv,0.3
2,exp008_final,2025-03-05,low_pv,0.3
2,exp008_final,2025-03-06,low_pv,0.3
2,exp008_final,2025-03-07,low_pv,0.3
2,exp008_final,2025-03-10,low_pv,0.3
2,exp008_final,2025-03-13,low_pv,0.3
2,exp008_final,2025-03-15,low_pv,0.3
2,exp008_final,2025-06-06,low_pv,0.3
2,exp008_final,2025-06-24,low_pv,0.3
2,exp008_final,2025-10-21,low_pv,0.3
2,exp008_final,2025-10-28,low_pv,0.3
2,exp008_final,2025-10-29,low_pv,0.3
2,exp008_final,2025-10-31,low_pv,0.3
2,exp008_final,2025-11-01,low_pv,0.3
2,exp008_final,2025-11-02,low_pv,0.3
2,exp008_final,2025-11-03,low_pv,0.3
2,exp008_final,2025-11-04,low_pv,0.3
2,exp008_final,2025-11-05,low_pv,0.3
2,exp008_final,2025-11-06,low_pv,0.3
2,exp008_final,2025-11-07,low_pv,0.3
2,exp008_final,2025-11-08,low_pv,0.3
2,exp008_final,2025-11-09,low_pv,0.3
2,exp008_final,2025-11-10,low_pv,0.3
2,exp008_final,2025-11-11,low_pv,0.3
2,exp008_final,2025-11-12,low_pv,0.3
2,exp008_final,2025-11-13,low_pv,0.3
2,exp008_final,2025-11-14,low_pv,0.3
2,exp008_final,2025-11-15,low_pv,0.3
2,exp008_final,2025-11-16,low_pv,0.3
2,exp008_final,2025-11-17,low_pv,0.3
2,exp008_final,2025-11-18,low_pv,0.3
2,exp008_final,2025-11-19,low_pv,0.3
2,exp008_final,2025-11-20,low_pv,0.3
2,exp008_final,2025-11-21,low_pv,0.3
2,exp008_final,2025-11-22,low_pv,0.3
2,exp008_final,2025-11-23,low_pv,0.3
2,exp008_final,2025-11-24,low_pv,0.3
2,exp008_final,2025-11-25,low_pv,0.3
2,exp008_final,2025-11-26,low_pv,0.3
2,exp008_final,2025-11-27,low_pv,0.3
2,exp008_final,2025-11-28,low_pv,0.3
2,exp008_final,2025-11-29,low_pv,0.3
2,exp008_final,2025-11-30,low_pv,0.3
2,exp008_final,2025-12-01,low_pv,0.3
2,exp008_final,2025-12-02,low_pv,0.3
2,exp008_final,2025-12-03,low_pv,0.3
2,exp008_final,2025-12-04,low_pv,0.3
2,exp008_final,2025-12-05,low_pv,0.3
2,exp008_final,2025-12-06,low_pv,0.3
2,exp008_final,2025-12-07,low_pv,0.3
2,exp008_final,2025-12-08,low_pv,0.3
2,exp008_final,2025-12-09,low_pv,0.3
2,exp008_final,2025-12-10,low_pv,0.3
2,exp008_final,2025-12-11,low_pv,0.3
2,exp008_final,2025-12-12,low_pv,0.3
2,exp008_final,2025-12-13,low_pv,0.3
2,exp008_final,2025-12-14,low_pv,0.3
2,exp008_final,2025-12-15,low_pv,0.3
2,exp008_final,2025-12-16,low_pv,0.3
2,exp008_final,2025-12-17,low_pv,0.3
2,exp008_final,2025-12-18,low_pv,0.3
2,exp008_final,2025-12-19,low_pv,0.3
2,exp008_final,2025-12-20,low_pv,0.3
2,exp008_final,2025-12-21,low_pv,0.3
2,exp008_final,2025-12-22,low_pv,0.3
2,exp008_final,2025-12-23,low_pv,0.3
2,exp008_final,2025-12-24,low_pv,0.3
2,exp008_final,2025-12-25,low_pv,0.3
2,exp008_final,2025-12-26,low_pv,0.3
2,exp008_final,2025-12-27,low_pv,0.3
2,exp008_final,2025-12-28,low_pv,0.3
2,exp008_final,2025-12-29,low_pv,0.3
2,exp008_final,2025-12-30,low_pv,0.3
2,exp008_final,2025-12-31,low_pv,0.3
2,exp008_final,2025-02-02,high_net_load,0.3
2,exp008_final,2025-02-03,high_net_load,0.3
2,exp008_final,2025-02-04,high_net_load,0.3
2,exp008_final,2025-02-05,high_net_load,0.3
2,exp008_final,2025-02-06,high_net_load,0.3
2,exp008_final,2025-02-09,high_net_load,0.3
2,exp008_final,2025-02-10,high_net_load,0.3
2,exp008_final,2025-02-11,high_net_load,0.3
2,exp008_final,2025-02-12,high_net_load,0.3
2,exp008_final,2025-02-13,high_net_load,0.3
2,exp008_final,2025-02-16,high_net_load,0.3
2,exp008_final,2025-02-17,high_net_load,0.3
2,exp008_final,2025-02-18,high_net_load,0.3
2,exp008_final,2025-02-19,high_net_load,0.3
2,exp008_final,2025-02-20,high_net_load,0.3
2,exp008_final,2025-02-23,high_net_load,0.3
2,exp008_final,2025-03-02,high_net_load,0.3
2,exp008_final,2025-03-03,high_net_load,0.3
2,exp008_final,2025-06-01,high_net_load,0.3
2,exp008_final,2025-06-04,high_net_load,0.3
2,exp008_final,2025-06-05,high_net_load,0.3
2,exp008_final,2025-06-09,high_net_load,0.3
2,exp008_final,2025-06-10,high_net_load,0.3
2,exp008_final,2025-06-11,high_net_load,0.3
2,exp008_final,2025-06-12,high_net_load,0.3
2,exp008_final,2025-06-15,high_net_load,0.3
2,exp008_final,2025-06-16,high_net_load,0.3
2,exp008_final,2025-06-17,high_net_load,0.3
2,exp008_final,2025-06-18,high_net_load,0.3
2,exp008_final,2025-06-24,high_net_load,0.3
2,exp008_final,2025-06-25,high_net_load,0.3
2,exp008_final,2025-06-30,high_net_load,0.3
2,exp008_final,2025-07-01,high_net_load,0.3
2,exp008_final,2025-07-02,high_net_load,0.3
2,exp008_final,2025-07-03,high_net_load,0.3
2,exp008_final,2025-07-06,high_net_load,0.3
2,exp008_final,2025-07-07,high_net_load,0.3
2,exp008_final,2025-07-08,high_net_load,0.3
2,exp008_final,2025-07-09,high_net_load,0.3
2,exp008_final,2025-07-10,high_net_load,0.3
2,exp008_final,2025-07-14,high_net_load,0.3
2,exp008_final,2025-07-15,high_net_load,0.3
2,exp008_final,2025-07-16,high_net_load,0.3
2,exp008_final,2025-07-17,high_net_load,0.3
2,exp008_final,2025-07-20,high_net_load,0.3
2,exp008_final,2025-07-21,high_net_load,0.3
2,exp008_final,2025-07-22,high_net_load,0.3
2,exp008_final,2025-07-23,high_net_load,0.3
2,exp008_final,2025-07-24,high_net_load,0.3
2,exp008_final,2025-07-27,high_net_load,0.3
2,exp008_final,2025-07-28,high_net_load,0.3
2,exp008_final,2025-07-29,high_net_load,0.3
2,exp008_final,2025-07-30,high_net_load,0.3
2,exp008_final,2025-07-31,high_net_load,0.3
2,exp008_final,2025-08-20,high_net_load,0.3
2,exp008_final,2025-08-25,high_net_load,0.3
2,exp008_final,2025-08-28,high_net_load,0.3
2,exp008_final,2025-10-29,high_net_load,0.3
2,exp008_final,2025-11-03,high_net_load,0.3
2,exp008_final,2025-11-05,high_net_load,0.3
2,exp008_final,2025-11-06,high_net_load,0.3
2,exp008_final,2025-11-09,high_net_load,0.3
2,exp008_final,2025-11-10,high_net_load,0.3
2,exp008_final,2025-11-11,high_net_load,0.3
2,exp008_final,2025-11-12,high_net_load,0.3
2,exp008_final,2025-11-13,high_net_load,0.3
2,exp008_final,2025-11-16,high_net_load,0.3
2,exp008_final,2025-11-17,high_net_load,0.3
2,exp008_final,2025-11-18,high_net_load,0.3
2,exp008_final,2025-11-19,high_net_load,0.3
2,exp008_final,2025-11-20,high_net_load,0.3
2,exp008_final,2025-11-23,high_net_load,0.3
2,exp008_final,2025-11-24,high_net_load,0.3
2,exp008_final,2025-11-25,high_net_load,0.3
2,exp008_final,2025-11-26,high_net_load,0.3
2,exp008_final,2025-11-27,high_net_load,0.3
2,exp008_final,2025-11-30,high_net_load,0.3
2,exp008_final,2025-12-01,high_net_load,0.3
2,exp008_final,2025-12-02,high_net_load,0.3
2,exp008_final,2025-12-03,high_net_load,0.3
2,exp008_final,2025-12-04,high_net_load,0.3
2,exp008_final,2025-12-07,high_net_load,0.3
2,exp008_final,2025-12-08,high_net_load,0.3
2,exp008_final,2025-12-09,high_net_load,0.3
2,exp008_final,2025-12-10,high_net_load,0.3
2,exp008_final,2025-12-11,high_net_load,0.3
2,exp008_final,2025-12-14,high_net_load,0.3
2,exp008_final,2025-12-15,high_net_load,0.3
2,exp008_final,2025-12-16,high_net_load,0.3
2,exp008_final,2025-12-17,high_net_load,0.3
2,exp008_final,2025-12-18,high_net_load,0.3
2,exp008_final,2025-12-21,high_net_load,0.3
2,exp008_final,2025-12-22,high_net_load,0.3
2,exp008_final,2025-12-23,high_net_load,0.3
2,exp008_final,2025-12-24,high_net_load,0.3
2,exp008_final,2025-12-25,high_net_load,0.3
2,exp008_final,2025-12-28,high_net_load,0.3
2,exp008_final,2025-12-29,high_net_load,0.3
2,exp008_final,2025-12-30,high_net_load,0.3
2,exp008_final,2025-12-31,high_net_load,0.3
2,exp008_final,2025-12-02,high_load_and_low_pv,0.2
3,exp008_final,2025-02-01,all_days,1
3,exp008_final,2025-02-02,all_days,1
3,exp008_final,2025-02-03,all_days,1
3,exp008_final,2025-02-04,all_days,1
3,exp008_final,2025-02-05,all_days,1
3,exp008_final,2025-02-06,all_days,1
3,exp008_final,2025-02-07,all_days,1
3,exp008_final,2025-02-08,all_days,1
3,exp008_final,2025-02-09,all_days,1
3,exp008_final,2025-02-10,all_days,1
3,exp008_final,2025-02-11,all_days,1
3,exp008_final,2025-02-12,all_days,1
3,exp008_final,2025-02-13,all_days,1
3,exp008_final,2025-02-14,all_days,1
3,exp008_final,2025-02-15,all_days,1
3,exp008_final,2025-02-16,all_days,1
3,exp008_final,2025-02-17,all_days,1
3,exp008_final,2025-02-18,all_days,1
3,exp008_final,2025-02-19,all_days,1
3,exp008_final,2025-02-20,all_days,1
3,exp008_final,2025-02-21,all_days,1
3,exp008_final,2025-02-22,all_days,1
3,exp008_final,2025-02-23,all_days,1
3,exp008_final,2025-02-24,all_days,1
3,exp008_final,2025-02-25,all_days,1
3,exp008_final,2025-02-26,all_days,1
3,exp008_final,2025-02-27,all_days,1
3,exp008_final,2025-02-28,all_days,1
3,exp008_final,2025-03-01,all_days,1
3,exp008_final,2025-03-02,all_days,1
3,exp008_final,2025-03-03,all_days,1
3,exp008_final,2025-03-04,all_days,1
3,exp008_final,2025-03-05,all_days,1
3,exp008_final,2025-03-06,all_days,1
3,exp008_final,2025-03-07,all_days,1
3,exp008_final,2025-03-08,all_days,1
3,exp008_final,2025-03-09,all_days,1
3,exp008_final,2025-03-10,all_days,1
3,exp008_final,2025-03-11,all_days,1
3,exp008_final,2025-03-12,all_days,1
3,exp008_final,2025-03-13,all_days,1
3,exp008_final,2025-03-14,all_days,1
3,exp008_final,2025-03-15,all_days,1
3,exp008_final,2025-03-16,all_days,1
3,exp008_final,2025-03-17,all_days,1
3,exp008_final,2025-03-18,all_days,1
3,exp008_final,2025-03-19,all_days,1
3,exp008_final,2025-03-20,all_days,1
3,exp008_final,2025-03-21,all_days,1
3,exp008_final,2025-03-22,all_days,1
3,exp008_final,2025-03-23,all_days,1
3,exp008_final,2025-03-24,all_days,1
3,exp008_final,2025-03-25,all_days,1
3,exp008_final,2025-03-26,all_days,1
3,exp008_final,2025-03-27,all_days,1
3,exp008_final,2025-03-28,all_days,1
3,exp008_final,2025-03-29,all_days,1
3,exp008_final,2025-03-30,all_days,1
3,exp008_final,2025-03-31,all_days,1
3,exp008_final,2025-04-01,all_days,1
3,exp008_final,2025-04-02,all_days,1
3,exp008_final,2025-04-03,all_days,1
3,exp008_final,2025-04-04,all_days,1
3,exp008_final,2025-04-05,all_days,1
3,exp008_final,2025-04-06,all_days,1
3,exp008_final,2025-04-07,all_days,1
3,exp008_final,2025-04-08,all_days,1
3,exp008_final,2025-04-09,all_days,1
3,exp008_final,2025-04-10,all_days,1
3,exp008_final,2025-04-11,all_days,1
3,exp008_final,2025-04-12,all_days,1
3,exp008_final,2025-04-13,all_days,1
3,exp008_final,2025-04-14,all_days,1
3,exp008_final,2025-04-15,all_days,1
3,exp008_final,2025-04-16,all_days,1
3,exp008_final,2025-04-17,all_days,1
3,exp008_final,2025-04-18,all_days,1
3,exp008_final,2025-04-19,all_days,1
3,exp008_final,2025-04-20,all_days,1
3,exp008_final,2025-04-21,all_days,1
3,exp008_final,2025-04-22,all_days,1
3,exp008_final,2025-04-23,all_days,1
3,exp008_final,2025-04-24,all_days,1
3,exp008_final,2025-04-25,all_days,1
3,exp008_final,2025-04-26,all_days,1
3,exp008_final,2025-04-27,all_days,1
3,exp008_final,2025-04-28,all_days,1
3,exp008_final,2025-04-29,all_days,1
3,exp008_final,2025-04-30,all_days,1
3,exp008_final,2025-05-01,all_days,1
3,exp008_final,2025-05-02,all_days,1
3,exp008_final,2025-05-03,all_days,1
3,exp008_final,2025-05-04,all_days,1
3,exp008_final,2025-05-05,all_days,1
3,exp008_final,2025-05-06,all_days,1
3,exp008_final,2025-05-07,all_days,1
3,exp008_final,2025-05-08,all_days,1
3,exp008_final,2025-05-09,all_days,1
3,exp008_final,2025-05-10,all_days,1
3,exp008_final,2025-05-11,all_days,1
3,exp008_final,2025-05-12,all_days,1
3,exp008_final,2025-05-13,all_days,1
3,exp008_final,2025-05-14,all_days,1
3,exp008_final,2025-05-15,all_days,1
3,exp008_final,2025-05-16,all_days,1
3,exp008_final,2025-05-17,all_days,1
3,exp008_final,2025-05-18,all_days,1
3,exp008_final,2025-05-19,all_days,1
3,exp008_final,2025-05-20,all_days,1
3,exp008_final,2025-05-21,all_days,1
3,exp008_final,2025-05-22,all_days,1
3,exp008_final,2025-05-23,all_days,1
3,exp008_final,2025-05-24,all_days,1
3,exp008_final,2025-05-25,all_days,1
3,exp008_final,2025-05-26,all_days,1
3,exp008_final,2025-05-27,all_days,1
3,exp008_final,2025-05-28,all_days,1
3,exp008_final,2025-05-29,all_days,1
3,exp008_final,2025-05-30,all_days,1
3,exp008_final,2025-05-31,all_days,1
3,exp008_final,2025-06-01,all_days,1
3,exp008_final,2025-06-02,all_days,1
3,exp008_final,2025-06-03,all_days,1
3,exp008_final,2025-06-04,all_days,1
3,exp008_final,2025-06-05,all_days,1
3,exp008_final,2025-06-06,all_days,1
3,exp008_final,2025-06-07,all_days,1
3,exp008_final,2025-06-08,all_days,1
3,exp008_final,2025-06-09,all_days,1
3,exp008_final,2025-06-10,all_days,1
3,exp008_final,2025-06-11,all_days,1
3,exp008_final,2025-06-12,all_days,1
3,exp008_final,2025-06-13,all_days,1
3,exp008_final,2025-06-14,all_days,1
3,exp008_final,2025-06-15,all_days,1
3,exp008_final,2025-06-16,all_days,1
3,exp008_final,2025-06-17,all_days,1
3,exp008_final,2025-06-18,all_days,1
3,exp008_final,2025-06-19,all_days,1
3,exp008_final,2025-06-20,all_days,1
3,exp008_final,2025-06-21,all_days,1
3,exp008_final,2025-06-22,all_days,1
3,exp008_final,2025-06-23,all_days,1
3,exp008_final,2025-06-24,all_days,1
3,exp008_final,2025-06-25,all_days,1
3,exp008_final,2025-06-26,all_days,1
3,exp008_final,2025-06-27,all_days,1
3,exp008_final,2025-06-28,all_days,1
3,exp008_final,2025-06-29,all_days,1
3,exp008_final,2025-06-30,all_days,1
3,exp008_final,2025-07-01,all_days,1
3,exp008_final,2025-07-02,all_days,1
3,exp008_final,2025-07-03,all_days,1
3,exp008_final,2025-07-04,all_days,1
3,exp008_final,2025-07-05,all_days,1
3,exp008_final,2025-07-06,all_days,1
3,exp008_final,2025-07-07,all_days,1
3,exp008_final,2025-07-08,all_days,1
3,exp008_final,2025-07-09,all_days,1
3,exp008_final,2025-07-10,all_days,1
3,exp008_final,2025-07-11,all_days,1
3,exp008_final,2025-07-12,all_days,1
3,exp008_final,2025-07-13,all_days,1
3,exp008_final,2025-07-14,all_days,1
3,exp008_final,2025-07-15,all_days,1
3,exp008_final,2025-07-16,all_days,1
3,exp008_final,2025-07-17,all_days,1
3,exp008_final,2025-07-18,all_days,1
3,exp008_final,2025-07-19,all_days,1
3,exp008_final,2025-07-20,all_days,1
3,exp008_final,2025-07-21,all_days,1
3,exp008_final,2025-07-22,all_days,1
3,exp008_final,2025-07-23,all_days,1
3,exp008_final,2025-07-24,all_days,1
3,exp008_final,2025-07-25,all_days,1
3,exp008_final,2025-07-26,all_days,1
3,exp008_final,2025-07-27,all_days,1
3,exp008_final,2025-07-28,all_days,1
3,exp008_final,2025-07-29,all_days,1
3,exp008_final,2025-07-30,all_days,1
3,exp008_final,2025-07-31,all_days,1
3,exp008_final,2025-08-01,all_days,1
3,exp008_final,2025-08-02,all_days,1
3,exp008_final,2025-08-03,all_days,1
3,exp008_final,2025-08-04,all_days,1
3,exp008_final,2025-08-05,all_days,1
3,exp008_final,2025-08-06,all_days,1
3,exp008_final,2025-08-07,all_days,1
3,exp008_final,2025-08-08,all_days,1
3,exp008_final,2025-08-09,all_days,1
3,exp008_final,2025-08-10,all_days,1
3,exp008_final,2025-08-11,all_days,1
3,exp008_final,2025-08-12,all_days,1
3,exp008_final,2025-08-13,all_days,1
3,exp008_final,2025-08-14,all_days,1
3,exp008_final,2025-08-15,all_days,1
3,exp008_final,2025-08-16,all_days,1
3,exp008_final,2025-08-17,all_days,1
3,exp008_final,2025-08-18,all_days,1
3,exp008_final,2025-08-19,all_days,1
3,exp008_final,2025-08-20,all_days,1
3,exp008_final,2025-08-21,all_days,1
3,exp008_final,2025-08-22,all_days,1
3,exp008_final,2025-08-23,all_days,1
3,exp008_final,2025-08-24,all_days,1
3,exp008_final,2025-08-25,all_days,1
3,exp008_final,2025-08-26,all_days,1
3,exp008_final,2025-08-27,all_days,1
3,exp008_final,2025-08-28,all_days,1
3,exp008_final,2025-08-29,all_days,1
3,exp008_final,2025-08-30,all_days,1
3,exp008_final,2025-08-31,all_days,1
3,exp008_final,2025-09-01,all_days,1
3,exp008_final,2025-09-02,all_days,1
3,exp008_final,2025-09-03,all_days,1
3,exp008_final,2025-09-04,all_days,1
3,exp008_final,2025-09-05,all_days,1
3,exp008_final,2025-09-06,all_days,1
3,exp008_final,2025-09-07,all_days,1
3,exp008_final,2025-09-08,all_days,1
3,exp008_final,2025-09-09,all_days,1
3,exp008_final,2025-09-10,all_days,1
