date,scope,slot,layer,stage,status,message,seconds,variables,nodes,integer_variables,objective,max_constraint_residual,max_overlap_kwh,numerical_attempts,numerical_retry_count,mip_gap,mip_dual_bound,mip_node_count,max_binary_residual,max_exclusivity_residual,absolute_objective_gap,physical_absolute_gap
2025-02-01,execution,36,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.020566040999256074,864,108,108,0.01983773908381795,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.945667939626475e-07}]",0,0.0,0.019837739083817953,1,4.945667939626475e-07,0.0,0.0,0.0
2025-02-01,execution,37,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.036599709070287645,856,107,107,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,37,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02244304190389812,856,107,107,0.01964197409905695,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.945667939626475e-07}]",0,0.0,0.01964197409905695,1,4.945667939626475e-07,0.0,0.0,0.0
2025-02-01,execution,38,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03948470903560519,848,106,106,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,38,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02291374991182238,848,106,106,0.01969553199025872,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.019695531990258718,1,4.111061204792321e-07,0.0,3.469446951953614e-18,3.677613769070831e-12
2025-02-01,execution,39,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03776162501890212,840,105,105,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,39,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.020540624973364174,840,105,105,0.0197300205616726,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,1.758460890148963e-16,0.019730020561672598,1,4.111061204792321e-07,0.0,3.469446951953614e-18,3.642919299551295e-12
2025-02-01,execution,40,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03640983300283551,832,104,104,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,1.1102230246251565e-16,0.0,0.0,0.0
2025-02-01,execution,40,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01936595793813467,832,104,104,0.01965266042913137,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.01965266042913137,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,41,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.035851916996762156,824,103,103,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,41,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01930858299601823,824,103,103,0.018838712323914354,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.018838712323914354,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,42,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.038031250005587935,816,102,102,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,3.4416913763379853e-15,0.0,0.0,0.0
2025-02-01,execution,42,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.020067083998583257,816,102,102,0.018948666734764846,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,5.492914621145777e-16,0.018948666734764835,1,4.111061204792321e-07,0.0,1.0408340855860843e-17,1.061650767297806e-11
2025-02-01,execution,43,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03470816696062684,808,101,101,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,43,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01870491704903543,808,101,101,0.018913602488562976,4.547473508864641e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.018913602488562976,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,44,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.035266167018562555,800,100,100,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,44,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.018263000063598156,800,100,100,0.018884392774202032,2.5011104298755527e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.018884392774202032,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,45,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0356782500166446,792,99,99,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,45,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01785654097329825,792,99,99,0.018582840198471496,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.018582840198471496,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,46,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.033916749991476536,784,98,98,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,46,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.017586665926501155,784,98,98,0.01829375372242213,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.01829375372242213,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,47,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03437058301642537,776,97,97,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,47,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01749050000216812,776,97,97,0.018269194778092798,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.018269194778092798,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,48,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03411391703411937,768,96,96,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,48,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.017310000024735928,768,96,96,0.017962752009121064,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.017962752009121064,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,49,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03228245896752924,760,95,95,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,1.1102230246251565e-16,0.0,0.0,0.0
2025-02-01,execution,49,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.016873167012818158,760,95,95,0.01766029709692921,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.01766029709692921,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,50,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.03211837506387383,752,94,94,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,50,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.016967916977591813,752,94,94,0.01740594359200321,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,1.993254162645671e-16,0.017405943592003207,1,4.111061204792321e-07,0.0,3.469446951953614e-18,3.2612801348363973e-12
2025-02-01,execution,51,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02722608402837068,744,93,93,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,51,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01512379094492644,744,93,93,0.01722790311611912,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.017227903116119117,1,4.111061204792321e-07,0.0,3.469446951953614e-18,3.226585665316861e-12
2025-02-01,execution,52,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02779591700527817,736,92,92,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,1.1102230246251565e-16,0.0,0.0,0.0
2025-02-01,execution,52,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014488041982986033,736,92,92,0.017379490386592162,2.9558577807620168e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,3.992576162797276e-16,0.017379490386592155,1,4.111061204792321e-07,0.0,6.938893903907228e-18,6.38378239159465e-12
2025-02-01,execution,53,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.027639250038191676,728,91,91,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,53,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014329332974739373,728,91,91,0.017570473797433837,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,1.9745892979051742e-16,0.017570473797433834,1,4.111061204792321e-07,0.0,3.469446951953614e-18,3.157196726277789e-12
2025-02-01,execution,54,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.026422083959914744,720,90,90,0.0,1.4210854715202004e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.307226532340212e-12}]",0,0.0,0.0,1,9.273974404632496e-15,6.307226532340212e-12,0.0,0.0
2025-02-01,execution,54,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.013980792020447552,720,90,90,0.017643693026342614,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,5.899184961062771e-16,0.0176436930263426,1,4.111061204792321e-07,0.0,1.3877787807814457e-17,1.2490009027033011e-11
2025-02-01,execution,55,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.025857624947093427,712,89,89,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,55,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014529749983921647,712,89,89,0.017384989400709785,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.01738498940070979,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,56,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.025725665967911482,704,88,88,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,4.440892098500626e-16,0.0,0.0,0.0
2025-02-01,execution,56,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014469249988906085,704,88,88,0.017146820871231292,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,1.6187009722715917e-15,0.017146820871231264,1,4.111061204792321e-07,0.0,2.7755575615628914e-17,2.4424906541753444e-11
2025-02-01,execution,57,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0263324580155313,696,87,87,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,57,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014137207996100187,696,87,87,0.017227320979570145,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,8.055685398949788e-16,0.01722732097957013,1,4.111061204792321e-07,0.0,1.3877787807814457e-17,1.2073675392798577e-11
2025-02-01,execution,58,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.026320957927964628,688,86,86,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,1.1102230246251565e-16,0.0,0.0,0.0
2025-02-01,execution,58,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02570383297279477,688,86,86,0.017162253628657035,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.017162253628657035,1,0.0,0.0,0.0,0.0
2025-02-01,execution,59,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.017852999968454242,680,85,85,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,2.220446049250313e-16,0.0,0.0,0.0
2025-02-01,execution,59,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.014480459038168192,680,85,85,0.01688223802043575,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.01688223802043575,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,60,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.02012066706083715,672,84,84,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,2.55351295663786e-15,0.0,0.0,0.0
2025-02-01,execution,60,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01332920789718628,672,84,84,0.01668229068881776,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.016682290688817755,1,4.111061204792321e-07,0.0,3.469446951953614e-18,2.914335439641036e-12
2025-02-01,execution,61,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.024484666995704174,664,83,83,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-01,execution,61,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.012535624904558063,664,83,83,0.016642632084096845,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.016642632084096845,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,62,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.027335334103554487,656,82,82,0.0,9.094947017729282e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-13}]",0,0.0,0.0,1,3.3306690738754696e-16,0.0,0.0,0.0
2025-02-01,execution,62,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.013247624970972538,656,82,82,0.016661585733793362,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,0.0,0.016661585733793362,1,4.111061204792321e-07,0.0,0.0,0.0
2025-02-01,execution,63,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.042961709084920585,648,81,81,0.0,9.094947017729282e-12,1.0800249583553523e-12,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.094947017729282e-12}]",0,0.0,0.0,1,2.6645352591003757e-15,2.2737367544323206e-12,0.0,0.0
2025-02-01,execution,63,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.010841083945706487,648,81,81,0.01667068899162241,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.111061204792321e-07}]",0,2.0811659036390937e-16,0.016670688991622405,1,4.111061204792321e-07,0.0,3.469446951953614e-18,2.8102520310824275e-12
